Power,__session,key_resp.keys,__experimentName,trials.thisTrialN,SESSION_ID,mouse.y,Word1,key_resp_4.keys,__participant,key_resp_2.duration,key_resp.duration,mouse.leftButton,Freq,PROLIFIC_PID,Culture,key_resp.rt,main.stopped,key_resp_2.rt,Form,end.started,pause.stopped,trials.thisRepN,RelFreq,mouse.x,main.started,Nonalpha,Lapse,OverallFreq,begin_exp.stopped,Icon,ris.stopped,trials.thisIndex,Alpha,psychopyVersion,frameRate,key_resp_3.keys,session,GenPref,NoFinalStress,mouse.midButton,key_resp_2.keys,Weird,__datetime,STUDY_ID,ris.started,end.stopped,mouse.clicked_name,mouse.corr,trials.thisN,Intense,OS,begin_exp.started,Attested,key_resp_4.rt,trial.started,expName,Percept,trial.stopped,date,mouse.time,participant,key_resp_3.duration,Word2,trials.ran,key_resp_3.rt,mouse.rightButton,Len,pause.started
﻿0,001,,eng-binoms-human-judgements,83,692f672fce962fc4d882a269,"[-0.0013020833333333333,-0.4309895833333333,-0.4114583333333333]",aircraft,,114329,,,"[1,1,1]",-0.421885893,66f9a40196d53f05f2232cff,0,,407.6238999999985,,0,,408.124,0,0.186526201,"[0.31640625,-0.022135416666666668,-0.01171875]",404.24369999999556,ships and aircraft,0,29331,,0,,71,aircraft and ships,2025.1.1,59.88023952095548,,001,0.377382249,0,"[0,0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",null,""text_9""]","[0,1]",83,0,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[1.9496999999955733,2.6018999999985226,3.116399999998521]",114329,,ships,1,,"[0,0,0]",-1,407.6241000000015
﻿0,001,,eng-binoms-human-judgements,84,692f672fce962fc4d882a269,"[0.016927083333333332,-0.4283854166666667,-0.3997395833333333]",piano,,114329,,,"[1,1,1]",1.103946853,66f9a40196d53f05f2232cff,1,,411.39069999999555,,0,,411.890299999997,0,0.223873183,"[0.3216145833333333,0.033854166666666664,0.01171875]",408.12679999999705,violin and piano,-1,90587,,0,,99,piano and violin,2025.1.1,59.88023952095548,,001,0.533018903,-1,"[0,0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",null,""text_9""]","[0,1]",84,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.9162999999970225,2.549799999997049,2.999899999998547]",114329,,violin,1,,"[0,0,0]",-1,411.391
﻿0,001,,eng-binoms-human-judgements,85,692f672fce962fc4d882a269,"[-0.014322916666666666,-0.3971354166666667]",science,,114329,,,"[1,1]",2.530616633,66f9a40196d53f05f2232cff,0,,414.690299999997,,1,,415.1901000000015,0,0.992155485,"[0.328125,-0.02734375]",411.8921000000015,tactics and science,0,8541,,0,,13,science and tactics,2025.1.1,59.88023952095548,,001,0.619077846,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",85,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.635499999999979,2.533200000002978]",114329,,tactics,1,,"[0,0]",0,414.6906000000015
﻿0,001,,eng-binoms-human-judgements,86,692f672fce962fc4d882a269,"[0.005208333333333333,-0.3893229166666667]",head,,114329,,,"[1,1]",2.409717583,66f9a40196d53f05f2232cff,0,,417.27319999999554,,0,,417.773,0,0.945126756,"[0.359375,0.026041666666666668]",415.19179999999704,tail and head,0,73606,,0,,57,head and tail,2025.1.1,59.88023952095548,,001,0.646582108,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",86,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[1.225999999999999,1.809300000004498]",114329,,tail,1,,"[0,0]",0,417.27329999999705
﻿0,001,,eng-binoms-human-judgements,87,692f672fce962fc4d882a269,"[0.018229166666666668,-0.3776041666666667]",gratitude,,114329,,,"[1,1]",-1.273357813,66f9a40196d53f05f2232cff,0,,421.9066000000015,,0,,422.4065,0,0.280984164,"[0.3294270833333333,0.0390625]",417.7761000000015,joy and gratitude,0,30564,,0,,118,gratitude and joy,2025.1.1,59.88023952095548,,001,0.377199219,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",87,-1,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[3.1837999999970066,3.866899999998509]",114329,,joy,1,,"[0,0]",-2,421.9066000000015
﻿0,001,,eng-binoms-human-judgements,88,692f672fce962fc4d882a269,"[0.009114583333333334,-0.3854166666666667]",bourbon,,114329,,,"[1,1]",-4.845107259,66f9a40196d53f05f2232cff,1,,425.6566000000015,,0,,426.15579999999704,0,0.984338434,"[0.4661458333333333,0.0234375]",422.4085,water and bourbon,0,5555,,0,,174,bourbon and water,2025.1.1,59.88023952095548,,001,0.482040824,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",88,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.385500000000036,2.983600000001502]",114329,,water,1,,"[0,0]",0,425.6566999999955
﻿0,001,,eng-binoms-human-judgements,89,692f672fce962fc4d882a269,"[-0.0026041666666666665,-0.37890625]",adventure,,114329,,,"[1,1]",-0.012786548,66f9a40196d53f05f2232cff,0,,428.972299999997,,0,,429.472299999997,0,0.375613206,"[0.3763020833333333,0.013020833333333334]",426.157299999997,romance and adventure,0,22627,,0,,136,adventure and romance,2025.1.1,59.88023952095548,,001,0.503725667,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",89,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.8833000000044535,2.549900000005948]",114329,,romance,1,,"[0,0]",0,428.9725
﻿0,001,,eng-binoms-human-judgements,90,692f672fce962fc4d882a269,"[0.0078125,-0.4114583333333333]",comb,,114329,,,"[1,1]",2.991184154,66f9a40196d53f05f2232cff,1,,432.4081000000015,,0,,432.9051000000015,0,0.953244659,"[0.3502604166666667,0.0078125]",429.47529999999705,wattles and comb,1,4962,,0,,196,comb and wattles,2025.1.1,59.88023952095548,,001,0.824421734,1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",90,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[2.0667000000029816,2.6691000000014924]",114329,,wattles,1,,"[0,0]",1,432.40829999999704
﻿1,001,,eng-binoms-human-judgements,91,692f672fce962fc4d882a269,"[0.005208333333333333,-0.3893229166666667]",father,,114329,,,"[1,1]",0.092175082,66f9a40196d53f05f2232cff,-1,,435.19619999999554,,0,,435.6888999999985,0,0.601676569,"[0.37109375,0.044270833333333336]",432.9078999999985,mother and father,0,1590868,,0,,23,father and mother,2025.1.1,59.88023952095548,,001,0.520166016,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",91,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.3666000000014833,2.0241000000015106]",114329,,mother,1,,"[0,0]",0,435.19629999999705
﻿0,001,,eng-binoms-human-judgements,92,692f672fce962fc4d882a269,"[-0.00390625,-0.3893229166666667]",north,,114329,,,"[1,1]",-0.03060052,66f9a40196d53f05f2232cff,1,,439.5215,,0,,440.0215,0,0.939012071,"[-0.33984375,0.016927083333333332]",435.6915,south and north,0,1532336,,0,,167,north and south,2025.1.1,59.88023952095548,,001,0.610818675,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",92,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.3315999999940118,3.581299999996986]",114329,,south,1,,"[0,0]",0,439.5216999999955
﻿0,001,,eng-binoms-human-judgements,93,692f672fce962fc4d882a269,"[-0.00390625,-0.3997395833333333]",neighborhood,,114329,,,"[1,1]",-2.55823292,66f9a40196d53f05f2232cff,0,,444.5791999999955,,0,,445.0711000000015,0,0.37829772,"[-0.28125,0.014322916666666666]",440.0238999999985,school and neighborhood,0,8377,,0,,116,neighborhood and school,2025.1.1,59.88023952095548,,001,0.365542432,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",93,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.8833999999985167,4.291300000004469]",114329,,school,1,,"[0,0]",-2,444.57929999999703
﻿0,001,,eng-binoms-human-judgements,94,692f672fce962fc4d882a269,"[0.0013020833333333333,-0.39453125]",elbows,,114329,,,"[1,1]",-1.653778594,66f9a40196d53f05f2232cff,0,,449.9786000000015,,0,,450.4706000000015,0,0.498687935,"[-0.32421875,0.014322916666666666]",445.0731000000015,knees and elbows,0,48397,,0,,35,elbows and knees,2025.1.1,59.88023952095548,,001,0.50449004,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",94,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[3.999599999994075,4.640799999997057]",114329,,knees,1,,"[0,0]",-1,449.978799999997
﻿0,001,,eng-binoms-human-judgements,95,692f672fce962fc4d882a269,"[0.0026041666666666665,-0.4192708333333333]",distress,,114329,,,"[1,1]",-1.770649069,66f9a40196d53f05f2232cff,0,,452.87169999999554,,1,,453.37069999999557,0,0.180359222,"[-0.3684895833333333,0.02734375]",450.474,pain and distress,0,24052,,0,,88,distress and pain,2025.1.1,59.88023952095548,,001,0.423736642,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",95,0,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[1.4996000000015215,2.1341000000015242]",114329,,pain,1,,"[0,0]",0,452.87179999999705
﻿0,001,,eng-binoms-human-judgements,96,692f672fce962fc4d882a269,"[-0.010416666666666666,-0.4114583333333333]",action,,114329,,,"[1,1]",-0.088093713,66f9a40196d53f05f2232cff,0,,457.2871000000015,,0,,457.786799999997,0,0.06712963,"[0.32421875,-0.013020833333333334]",453.3731000000015,mind and action,-1,5184,,0,,179,action and mind,2025.1.1,59.88023952095548,,001,0.472842752,-1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",96,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[3.0586000000014906,3.658700000002966]",114329,,mind,1,,"[0,0]",-1,457.287299999997
﻿0,001,,eng-binoms-human-judgements,97,692f672fce962fc4d882a269,"[-0.0026041666666666665,-0.40234375]",coat,,114329,,,"[1,1]",-0.084245317,66f9a40196d53f05f2232cff,1,,460.1245,,0,,460.6198999999985,0,0.438711925,"[0.2916666666666667,-0.005208333333333333]",457.78950000000003,hat and coat,0,132073,,0,,106,coat and hat,2025.1.1,59.88023952095548,,001,0.529653207,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",97,0,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[1.3663999999985208,2.070799999997064]",114329,,hat,1,,"[0,0]",0,460.1246000000015
﻿0,001,,eng-binoms-human-judgements,98,692f672fce962fc4d882a269,"[-0.009114583333333334,-0.39453125]",conduct,,114329,,,"[1,1]",1.405433363,66f9a40196d53f05f2232cff,0,,463.7108999999985,,-1,,464.2028999999985,0,0.395679253,"[0.234375,0.009114583333333334]",460.62179999999705,manners and conduct,0,5138,,0,,58,conduct and manners,2025.1.1,59.88023952095548,,001,0.574537799,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",98,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[2.2502000000029625,2.8243000000044276]",114329,,manners,1,,"[0,0]",0,463.7108999999985
﻿0,001,,eng-binoms-human-judgements,99,692f672fce962fc4d882a269,"[-0.01171875,-0.3828125]",comedy,,114329,,,"[1,1]",0.981259211,66f9a40196d53f05f2232cff,0,,467.45269999999556,,1,,467.95300000000003,0,0.682428488,"[-0.3580729166666667,-0.040364583333333336]",464.20489999999853,satire and comedy,-1,5139,,0,,120,comedy and satire,2025.1.1,59.88023952095548,,001,0.694088276,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",99,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[2.283299999997041,2.9831000000015138]",114329,,satire,1,,"[0,0]",0,467.4528999999985
﻿0,001,,eng-binoms-human-judgements,100,692f672fce962fc4d882a269,"[0,-0.3802083333333333]",machinery,,114329,,,"[1,1]",2.498144989,66f9a40196d53f05f2232cff,-1,,471.5436000000015,,1,,472.03579999999704,0,0.483054677,"[-0.3033854166666667,-0.00390625]",467.956,tractors and machinery,-1,2213,,0,,185,machinery and tractors,2025.1.1,59.88023952095548,,001,0.518743375,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",100,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.6000000000000227,3.3243000000044844]",114329,,tractors,1,,"[0,0]",-1,471.544
﻿0,001,,eng-binoms-human-judgements,101,692f672fce962fc4d882a269,"[-0.010416666666666666,-0.39453125]",color,,114329,,,"[1,1]",-0.898510473,66f9a40196d53f05f2232cff,0,,474.6098999999985,,0,,475.102299999997,0,0.320171089,"[0.4869791666666667,0.028645833333333332]",472.038,light and color,-1,83699,,0,,11,color and light,2025.1.1,59.88023952095548,,001,0.29962866,-1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",101,0,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[1.6498000000044613,2.307399999998495]",114329,,light,1,,"[0,0]",-1,474.6101000000015
﻿0,001,,eng-binoms-human-judgements,102,692f672fce962fc4d882a269,"[0.01171875,-0.3958333333333333]",contraction,,114329,,,"[1,1]",1.881350826,66f9a40196d53f05f2232cff,0,,479.8691000000015,,0,,480.368299999997,0,0.461879152,"[0.4283854166666667,0.052083333333333336]",475.10519999999553,dilation and contraction,0,3161,,0,,41,contraction and dilation,2025.1.1,59.88023952095548,,001,0.576898685,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",102,1,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[3.8800000000000523,4.513699999995538]",114329,,dilation,1,,"[0,0]",0,479.86919999999554
﻿0,001,,eng-binoms-human-judgements,103,692f672fce962fc4d882a269,"[-0.0013020833333333333,-0.3997395833333333]",habitat,,114329,,,"[1,1]",-1.016154671,66f9a40196d53f05f2232cff,0,,484.08500000000004,,0,,484.58500000000004,0,0.401058781,"[0.43359375,-0.010416666666666666]",480.37039999999854,habits and habitat,1,5478,,0,,14,habitat and habits,2025.1.1,59.88023952095548,,001,0.433268319,1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",103,0,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[2.78260000000148,3.4495000000000005]",114329,,habits,1,,"[0,0]",-1,484.08519999999555
﻿1,001,,eng-binoms-human-judgements,104,692f672fce962fc4d882a269,"[0.014322916666666666,-0.3958333333333333]",father,,114329,,,"[1,1]",0.413296216,66f9a40196d53f05f2232cff,0,,486.7426000000015,,0,,487.24169999999555,0,0.967923636,"[-0.4010416666666667,-0.022135416666666668]",484.588,son and father,-1,486090,,0,,95,father and son,2025.1.1,59.88023952095548,,001,0.527898002,-1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",104,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.1831999999955087,1.8907999999970002]",114329,,son,1,,"[0,0]",-1,486.7426999999955
﻿0,001,,eng-binoms-human-judgements,105,692f672fce962fc4d882a269,"[0.009114583333333334,-0.3984375]",church,,114329,,,"[1,1]",0.327796044,66f9a40196d53f05f2232cff,0,,490.4181999999956,,-1,,490.91749999999996,0,0.829541691,"[-0.28125,-0.026041666666666668]",487.24289999999854,community and church,2,39253,,0,,160,church and community,2025.1.1,59.88023952095548,,001,0.566648913,1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",105,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.2683999999985076,2.9167999999970675]",114329,,community,1,,"[0,0]",2,490.41829999999703
﻿0,001,,eng-binoms-human-judgements,106,692f672fce962fc4d882a269,"[0.014322916666666666,-0.36328125,-0.4036458333333333]",snow,,114329,,,"[1,1,1]",-2.269747369,66f9a40196d53f05f2232cff,-1,,494.717799999997,,0,,495.21719999999556,0,0.536578913,"[0.34765625,0.029947916666666668,0.022135416666666668]",490.91969999999554,water and snow,1,7559,,0,,22,snow and water,2025.1.1,59.88023952095548,,001,0.524965132,1,"[0,0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",null,""text_9""]","[0,1]",106,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[2.550199999995584,3.1742999999970607,3.5330999999940786]",114329,,water,1,,"[0,0,0]",1,494.71789999999856
﻿0,001,,eng-binoms-human-judgements,107,692f672fce962fc4d882a269,"[0.02734375,-0.4440104166666667,-0.3763020833333333]",anxiety,,114329,,,"[1,1,1]",2.153680754,66f9a40196d53f05f2232cff,0,,497.85189999999847,,0,,498.3408999999985,0,0.616583983,"[-0.4036458333333333,0.03515625,0.018229166666666668]",495.2192999999971,dismay and anxiety,-2,1411,,0,,132,anxiety and dismay,2025.1.1,59.88023952095548,,001,0.459865509,-1,"[0,0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",null,""text_9""]","[0,1]",107,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.3742999999971062,2.0667999999971016,2.367599999994127]",114329,,dismay,1,,"[0,0,0]",-2,497.8521000000015
﻿0,001,,eng-binoms-human-judgements,108,692f672fce962fc4d882a269,"[-0.0026041666666666665,-0.3958333333333333]",hostility,,114329,,,"[1,1]",0.163839806,66f9a40196d53f05f2232cff,0,,501.3833999999985,,0,,501.88349999999997,0,0.313624679,"[0.24348958333333334,-0.026041666666666668]",498.34219999999556,indifference and hostility,0,4279,,0,,83,hostility and indifference,2025.1.1,59.88023952095548,,001,0.449531714,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",108,1,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[1.9009000000060041,2.783200000003035]",114329,,indifference,1,,"[0,0]",0,501.38360000000154
﻿0,001,,eng-binoms-human-judgements,109,692f672fce962fc4d882a269,"[0.009114583333333334,-0.4114583333333333]",beauty,,114329,,,"[1,1]",-0.653953412,66f9a40196d53f05f2232cff,0,,504.36689999999857,,0,,504.866799999997,0,0.346757909,"[-0.390625,-0.037760416666666664]",501.885799999997,color and beauty,0,8914,,0,,30,beauty and color,2025.1.1,59.88023952095548,,001,0.405915607,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",109,0,Win32,,1,,,human-judgements,-1,,2025-12-02_17h25.32.553,"[1.574899999998479,2.216600000001449]",114329,,color,1,,"[0,0]",0,504.367
﻿0,001,,eng-binoms-human-judgements,110,692f672fce962fc4d882a269,"[-0.005208333333333333,-0.3815104166666667]",breakfast,,114329,,,"[1,1]",-0.644401153,66f9a40196d53f05f2232cff,-1,,508.54089999999854,,0,,509.03329999999704,0,0.909150498,"[-0.28125,-0.024739583333333332]",504.8686999999955,dinner and breakfast,0,53396,,1,,5,breakfast and dinner,2025.1.1,59.88023952095548,,001,0.688239265,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",110,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.633299999997007,3.407799999996996]",114329,,dinner,1,,"[0,0]",0,508.541
﻿0,001,,eng-binoms-human-judgements,111,692f672fce962fc4d882a269,"[-0.0026041666666666665,-0.3723958333333333]",money,,114329,,,"[1,1]",1.118614661,66f9a40196d53f05f2232cff,1,,516.0236000000015,,0,,516.515799999997,0,0.542450766,"[0.2721354166666667,0.0546875]",509.0361999999955,papers and money,0,4570,,0,,40,money and papers,2025.1.1,59.88023952095548,,001,0.640032205,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",111,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[6.067199999995523,6.72389999999848]",114329,,papers,1,,"[0,0]",0,516.0236999999955
﻿0,001,,eng-binoms-human-judgements,112,692f672fce962fc4d882a269,"[-0.024739583333333332,-0.4049479166666667]",place,,114329,,,"[1,1]",-1.106275998,66f9a40196d53f05f2232cff,0,,518.9823999999985,,0,,519.4822999999969,0,0.138676945,"[0.24739583333333334,-0.020833333333333332]",516.5178999999985,time and place,0,1218090,,0,,123,place and time,2025.1.1,59.88023952095548,,001,0.55536758,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",112,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[1.3334000000060087,2.2000000000000455]",114329,,time,1,,"[0,0]",0,518.9825
﻿0,001,,eng-binoms-human-judgements,113,692f672fce962fc4d882a269,"[0.018229166666666668,-0.3958333333333333]",horses,,114329,,,"[1,1]",1.9120516,66f9a40196d53f05f2232cff,0,,521.6985,,0,,522.1983999999985,0,0.725501172,"[0.31640625,-0.0013020833333333333]",519.4846000000015,wagons and horses,0,28583,,0,,134,horses and wagons,2025.1.1,59.88023952095548,,001,0.634141755,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",113,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[1.316699999995535,1.9496999999954596]",114329,,wagons,1,,"[0,0]",0,521.6986999999955
﻿0,001,,eng-binoms-human-judgements,114,692f672fce962fc4d882a269,"[-0.0026041666666666665,-0.3997395833333333]",editor,,114329,,,"[1,1]",0.837814363,66f9a40196d53f05f2232cff,0,,525.4151000000014,,0,,525.9148999999985,0,0.841868322,"[-0.4205729166666667,-0.0546875]",522.2014999999999,publisher and editor,0,125503,,1,,147,editor and publisher,2025.1.1,59.88023952095548,,001,0.800685294,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",114,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.1666000000014947,2.9500000000000455]",114329,,publisher,1,,"[0,0]",0,525.4151999999955
﻿-1,001,,eng-binoms-human-judgements,115,692f672fce962fc4d882a269,"[-0.009114583333333334,-0.38671875]",college,,114329,,,"[1,1]",-0.730332132,66f9a40196d53f05f2232cff,0,,528.6318999999985,,0,,529.1311999999955,0,0.891962242,"[0.36328125,0.057291666666666664]",525.9171999999954,university and college,1,296202,,0,,87,college and university,2025.1.1,59.88023952095548,,001,0.426562794,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",115,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.882300000004534,2.4658999999985554]",114329,,university,1,,"[0,0]",3,528.6321999999955
﻿0,001,,eng-binoms-human-judgements,116,692f672fce962fc4d882a269,"[-0.01171875,-0.3841145833333333]",arm,,114329,,,"[1,1]",-2.09618575,66f9a40196d53f05f2232cff,0,,534.438799999997,,0,,534.9309999999999,0,0.581369712,"[0.3580729166666667,0.013020833333333334]",529.1341000000015,back and arm,0,7257,,0,,86,arm and back,2025.1.1,59.88023952095548,,001,0.528699918,0,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",116,0,Win32,,1,,,human-judgements,1,,2025-12-02_17h25.32.553,"[4.385100000001444,5.040700000002971]",114329,,back,1,,"[0,0]",0,534.4388999999985
﻿0,001,,eng-binoms-human-judgements,117,692f672fce962fc4d882a269,"[0.005208333333333333,-0.3984375]",stress,,114329,,,"[1,1]",0.738993657,66f9a40196d53f05f2232cff,0,,538.1643999999984,,0,,538.664,0,0.619860357,"[-0.3528645833333333,0.009114583333333334]",534.9328999999984,tension and stress,1,32225,,0,,102,stress and tension,2025.1.1,59.88023952095548,,001,0.631382768,1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",117,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.2673999999984744,2.9668000000044685]",114329,,tension,1,,"[0,0]",1,538.1645
﻿0,001,,eng-binoms-human-judgements,118,692f672fce962fc4d882a269,"[-0.010416666666666666,-0.3841145833333333]",inclination,,114329,,,"[1,1]",-5.13452083,66f9a40196d53f05f2232cff,0,,541.6548999999984,,0,,542.1468999999985,0,0.025200458,"[-0.4010416666666667,-0.061197916666666664]",538.6661000000014,time and inclination,-1,10476,,0,,180,inclination and time,2025.1.1,59.88023952095548,,001,0.218796806,-1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",118,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.0330999999940786,2.7241999999955624]",114329,,time,1,,"[0,0]",-3,541.655
﻿0,001,,eng-binoms-human-judgements,119,692f672fce962fc4d882a269,"[0.010416666666666666,0.0026041666666666665,-0.39453125]",courage,,114329,,,"[1,1,1]",-1.460497696,66f9a40196d53f05f2232cff,0,,546.2301000000015,,0,,546.7303999999984,0,0.431734025,"[0.2890625,-0.22265625,0.029947916666666668]",542.1498999999984,hope and courage,-1,37808,,0,,10,courage and hope,2025.1.1,59.88023952095548,,001,0.358037533,-1,"[0,0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_10"",""text_11"",""text_9""]","[0,0,1]",119,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[2.4001999999954933,3.1666000000014947,3.8163999999984526]",114329,,hope,1,,"[0,0,0]",-1,546.2301999999955
﻿0,001,,eng-binoms-human-judgements,120,692f672fce962fc4d882a269,"[-0.013020833333333334,-0.37890625]",pepper,,114329,,,"[1,1]",-1.263496356,66f9a40196d53f05f2232cff,-1,,549.0373999999985,,0,,549.529799999997,0,0.060750458,"[0.4153645833333333,0.03125]",546.7327999999969,salt and pepper,-1,831039,,0,,36,pepper and salt,2025.1.1,59.88023952095548,,001,0.268883862,-1,"[0,0]",,no,2025-12-02_17h25.15.253,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",120,0,Win32,,1,,,human-judgements,0,,2025-12-02_17h25.32.553,"[1.3665000000000873,2.0405000000000655]",114329,,salt,1,,"[0,0]",-1,549.0376000000015
