Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,AandB,BandA,alpha_prob,nonalpha_prob
chairs,table,chairs and table,table and chairs,56411,,,no,0,-1,-1,0,0,0,-2.973007989,1,1,1,0.105724061,0.347792854,1,This next phrase must be formed compositionally: chairs and table,This next phrase must be formed compositionally: table and chairs,-50.119140625,-50.337890625
ammunition,guns,ammunition and guns,guns and ammunition,55799,,,no,0,0,-1,0,0,0,-1.248388502,-3,-1,-1,0.039624366,0.216084531,1,This next phrase must be formed compositionally: ammunition and guns,This next phrase must be formed compositionally: guns and ammunition,-56.025390625,-51.306640625
Concord,Lexington,Concord and Lexington,Lexington and Concord,55328,,,no,0,-1,0,0,0,-1,-0.211784525,1,2,1,0.137163823,0.205829056,1,This next phrase must be formed compositionally: Concord and Lexington,This next phrase must be formed compositionally: Lexington and Concord,-59.837890625,-55.150390625
ice,water,ice and water,water and ice,54953,,,no,0,1,0,0,0,0,-2.073400202,1,1,1,0.516896257,0.636231082,1,This next phrase must be formed compositionally: ice and water,This next phrase must be formed compositionally: water and ice,-48.541015625,-47.931640625
fun,games,fun and games,games and fun,54491,,,no,1,-1,0,0,0,0,-0.095048505,0,0,0,0.975188563,0.468650298,1,This next phrase must be formed compositionally: fun and games,This next phrase must be formed compositionally: games and fun,-49.822265625,-52.822265625
breakfast,dinner,breakfast and dinner,dinner and breakfast,53396,,,no,0,0,-1,0,0,1,-0.644401153,0,0,0,0.909150498,0.688239265,1,This next phrase must be formed compositionally: breakfast and dinner,This next phrase must be formed compositionally: dinner and breakfast,-49.197265625,-50.744140625
comfort,ease,comfort and ease,ease and comfort,52544,,,no,0,0,0,0,0,0,0.134111801,-1,-1,-1,0.287911084,0.398721605,1,This next phrase must be formed compositionally: comfort and ease,This next phrase must be formed compositionally: ease and comfort,-51.478515625,-50.134765625
father,uncle,father and uncle,uncle and father,52100,,,no,0,0,1,0,0,0,1.973622818,0,0,0,0.908522073,0.661126077,1,This next phrase must be formed compositionally: father and uncle,This next phrase must be formed compositionally: uncle and father,-50.119140625,-51.181640625
health,spirits,health and spirits,spirits and health,50385,,,no,0,1,0,0,0,0,2.006343205,1,1,1,0.964354471,0.731433092,1,This next phrase must be formed compositionally: health and spirits,This next phrase must be formed compositionally: spirits and health,-53.869140625,-54.697265625
names,numbers,names and numbers,numbers and names,48724,,,no,0,0,-1,0,0,0,-0.201852744,1,1,1,0.820540186,0.499559384,1,This next phrase must be formed compositionally: names and numbers,This next phrase must be formed compositionally: numbers and names,-45.462890625,-45.775390625
rights,wrongs,rights and wrongs,wrongs and rights,47755,,,no,0,1,0,0,0,0,3.705079454,0,0,0,0.969992671,0.678014598,1,This next phrase must be formed compositionally: rights and wrongs,This next phrase must be formed compositionally: wrongs and rights,-49.36328125,-52.869140625
crannies,nooks,crannies and nooks,nooks and crannies,46060,,,no,0,-1,0,0,0,0,-0.554863107,-1,-1,-1,0.002648719,0.307514874,1,This next phrase must be formed compositionally: crannies and nooks,This next phrase must be formed compositionally: nooks and crannies,-59.666015625,-50.14404296875
power,resources,power and resources,resources and power,45867,,,no,0,-1,0,1,0,0,1.407619894,1,1,0,0.697625744,0.575523791,1,This next phrase must be formed compositionally: power and resources,This next phrase must be formed compositionally: resources and power,-51.541015625,-51.072265625
flame,smoke,flame and smoke,smoke and flame,45767,,,no,0,0,1,0,0,1,-0.541324037,0,0,0,0.448423537,0.842727125,1,This next phrase must be formed compositionally: flame and smoke,This next phrase must be formed compositionally: smoke and flame,-52.572265625,-50.556640625
faith,life,faith and life,life and faith,44519,,,no,0,0,-1,0,0,0,-1.948566279,0,0,0,0.696242054,0.346827298,1,This next phrase must be formed compositionally: faith and life,This next phrase must be formed compositionally: life and faith,-52.166015625,-50.666015625
wisdom,wit,wisdom and wit,wit and wisdom,43515,,,no,0,0,0,0,-1,0,0.974196223,-1,-1,-1,0.093599908,0.399117749,1,This next phrase must be formed compositionally: wisdom and wit,This next phrase must be formed compositionally: wit and wisdom,-51.916015625,-48.541015625
novelist,poet,novelist and poet,poet and novelist,43417,,,no,0,0,-1,0,0,0,-1.916664372,-1,-1,0,0.342515605,0.354602598,1,This next phrase must be formed compositionally: novelist and poet,This next phrase must be formed compositionally: poet and novelist,-50.103515625,-50.916015625
Arizona,California,Arizona and California,California and Arizona,42843,,,no,0,0,-1,0,0,0,-1.772722792,0,0,0,0.462222533,0.351164027,1,This next phrase must be formed compositionally: Arizona and California,This next phrase must be formed compositionally: California and Arizona,-51.869140625,-51.478515625
crops,livestock,crops and livestock,livestock and crops,41356,,,no,0,-1,0,0,0,0,0.917247536,1,0,0,0.880670278,0.483673212,1,This next phrase must be formed compositionally: crops and livestock,This next phrase must be formed compositionally: livestock and crops,-52.447265625,-55.634765625
glass,steel,glass and steel,steel and glass,41200,,,no,0,-1,0,0,0,0,0.318652966,0,0,0,0.462912621,0.431606876,1,This next phrase must be formed compositionally: glass and steel,This next phrase must be formed compositionally: steel and glass,-50.728515625,-49.775390625
bar,grill,bar and grill,grill and bar,40757,,,no,0,0,1,0,0,0,2.901789916,0,0,0,0.962583115,0.683319779,1,This next phrase must be formed compositionally: bar and grill,This next phrase must be formed compositionally: grill and bar,-53.134765625,-53.931640625
influence,prestige,influence and prestige,prestige and influence,40191,,,no,0,0,0,1,0,0,2.461255268,-2,-2,-1,0.346072504,0.590177774,1,This next phrase must be formed compositionally: influence and prestige,This next phrase must be formed compositionally: prestige and influence,-53.197265625,-53.056640625
cotton,tobacco,cotton and tobacco,tobacco and cotton,40004,,,no,0,0,1,0,0,0,0.546940388,0,-1,-1,0.710004,0.553987101,1,This next phrase must be formed compositionally: cotton and tobacco,This next phrase must be formed compositionally: tobacco and cotton,-54.369140625,-53.416015625
church,community,church and community,community and church,39253,,,no,-1,0,0,0,0,0,0.327796044,2,2,1,0.829541691,0.566648913,1,This next phrase must be formed compositionally: church and community,This next phrase must be formed compositionally: community and church,-51.759765625,-51.666015625
courage,hope,courage and hope,hope and courage,37808,,,no,0,0,0,0,0,0,-1.460497696,-1,-1,-1,0.431734025,0.358037533,1,This next phrase must be formed compositionally: courage and hope,This next phrase must be formed compositionally: hope and courage,-49.384765625,-50.494140625
teaching,writing,teaching and writing,writing and teaching,37699,,,no,0,0,1,0,0,0,-0.480595179,0,0,0,0.61468474,0.599145785,1,This next phrase must be formed compositionally: teaching and writing,This next phrase must be formed compositionally: writing and teaching,-50.400390625,-49.509765625
example,precept,example and precept,precept and example,37431,,,no,0,0,0,-1,0,0,5.181098996,0,-1,-1,0.187518367,0.447656623,1,This next phrase must be formed compositionally: example and precept,This next phrase must be formed compositionally: precept and example,-57.509765625,-55.525390625
gin,tonic,gin and tonic,tonic and gin,36799,,,no,0,0,1,0,0,0,-0.018672613,1,1,1,0.998124949,0.709651726,1,This next phrase must be formed compositionally: gin and tonic,This next phrase must be formed compositionally: tonic and gin,-46.900390625,-58.587890625
brush,trees,brush and trees,trees and brush,35404,,,no,0,-1,-1,0,0,0,-1.397486087,0,0,0,0.333323918,0.289179293,1,This next phrase must be formed compositionally: brush and trees,This next phrase must be formed compositionally: trees and brush,-55.087890625,-53.962890625
pad,pencil,pad and pencil,pencil and pad,35363,,,no,0,0,-1,0,0,0,-0.546357954,1,1,1,0.799621073,0.490211487,1,This next phrase must be formed compositionally: pad and pencil,This next phrase must be formed compositionally: pencil and pad,-53.634765625,-53.119140625
chair,table,chair and table,table and chair,34607,,,no,0,0,-1,0,0,0,-1.690968012,1,1,1,0.339179935,0.459238585,1,This next phrase must be formed compositionally: chair and table,This next phrase must be formed compositionally: table and chair,-50.166015625,-48.728515625
houses,shops,houses and shops,shops and houses,33872,,,no,0,0,1,0,0,0,1.347942393,-1,-1,-1,0.614430798,0.539605408,1,This next phrase must be formed compositionally: houses and shops,This next phrase must be formed compositionally: shops and houses,-52.947265625,-53.634765625
libraries,museums,libraries and museums,museums and libraries,33304,,,no,0,0,1,0,0,0,1.070809776,-1,0,0,0.630434783,0.604756835,1,This next phrase must be formed compositionally: libraries and museums,This next phrase must be formed compositionally: museums and libraries,-52.478515625,-52.025390625
flames,smoke,flames and smoke,smoke and flames,33304,,,no,0,0,1,0,0,1,-1.137375478,0,0,0,0.429287773,0.83396025,1,This next phrase must be formed compositionally: flames and smoke,This next phrase must be formed compositionally: smoke and flames,-51.603515625,-52.384765625
guidance,information,guidance and information,information and guidance,32507,,,no,0,0,0,0,0,-1,-2.597918587,2,0,0,0.176269727,0.221131534,1,This next phrase must be formed compositionally: guidance and information,This next phrase must be formed compositionally: information and guidance,-51.556640625,-50.744140625
stress,tension,stress and tension,tension and stress,32225,,,no,0,0,0,0,0,0,0.738993657,1,1,1,0.619860357,0.631382768,1,This next phrase must be formed compositionally: stress and tension,This next phrase must be formed compositionally: tension and stress,-50.962890625,-50.462890625
days,years,days and years,years and days,31764,,,no,0,0,1,0,0,1,-0.849834634,0,0,0,0.879297318,0.838237402,1,This next phrase must be formed compositionally: days and years,This next phrase must be formed compositionally: years and days,-48.119140625,-48.822265625
actions,feelings,actions and feelings,feelings and actions,31729,,,no,0,1,0,0,0,0,0.112671449,0,0,0,0.269154401,0.587757088,1,This next phrase must be formed compositionally: actions and feelings,This next phrase must be formed compositionally: feelings and actions,-48.509765625,-49.759765625
energy,money,energy and money,money and energy,31490,,,no,0,-1,0,0,0,0,-0.30719063,-1,-1,0,0.526516354,0.422492098,1,This next phrase must be formed compositionally: energy and money,This next phrase must be formed compositionally: money and energy,-51.103515625,-52.056640625
anguish,pain,anguish and pain,pain and anguish,31259,,,no,-1,-1,0,0,0,0,-2.701937669,-1,-1,-1,0.194631946,0.224527514,1,This next phrase must be formed compositionally: anguish and pain,This next phrase must be formed compositionally: pain and anguish,-52.509765625,-51.025390625
colors,forms,colors and forms,forms and colors,31064,,,no,0,0,-1,0,1,0,-1.498502628,-1,-1,-1,0.341842647,0.281655883,1,This next phrase must be formed compositionally: colors and forms,This next phrase must be formed compositionally: forms and colors,-49.525390625,-49.603515625
meaning,origin,meaning and origin,origin and meaning,30841,,,no,0,0,0,0,0,-1,0.613122148,1,1,0,0.154956065,0.225974497,1,This next phrase must be formed compositionally: meaning and origin,This next phrase must be formed compositionally: origin and meaning,-52.822265625,-46.212890625
freedom,security,freedom and security,security and freedom,30628,,,no,0,0,0,0,0,0,-0.144883186,1,1,0,0.584432545,0.492470711,1,This next phrase must be formed compositionally: freedom and security,This next phrase must be formed compositionally: security and freedom,-51.134765625,-51.291015625
gratitude,joy,gratitude and joy,joy and gratitude,30564,,,no,0,0,0,0,-1,0,-1.273357813,-2,0,0,0.280984164,0.377199219,1,This next phrase must be formed compositionally: gratitude and joy,This next phrase must be formed compositionally: joy and gratitude,-50.134765625,-50.541015625
mamma,papa,mamma and papa,papa and mamma,30494,,,no,0,0,1,-1,0,0,-1.00988105,0,0,0,0.265560438,0.463130941,1,This next phrase must be formed compositionally: mamma and papa,This next phrase must be formed compositionally: papa and mamma,-54.369140625,-56.494140625
length,weight,length and weight,weight and length,30128,,,no,0,1,0,0,0,0,0.153034117,0,0,0,0.553903346,0.588818293,1,This next phrase must be formed compositionally: length and weight,This next phrase must be formed compositionally: weight and length,-46.197265625,-46.431640625
anger,hatred,anger and hatred,hatred and anger,29441,,,no,0,0,0,0,-1,0,0.919325807,0,0,0,0.706633606,0.506635815,1,This next phrase must be formed compositionally: anger and hatred,This next phrase must be formed compositionally: hatred and anger,-51.525390625,-52.650390625
aircraft,ships,aircraft and ships,ships and aircraft,29331,,,no,0,-1,0,0,0,0,-0.421885893,-1,0,0,0.186526201,0.377382249,1,This next phrase must be formed compositionally: aircraft and ships,This next phrase must be formed compositionally: ships and aircraft,-54.478515625,-53.416015625
sidewalks,streets,sidewalks and streets,streets and sidewalks,29202,,,no,0,0,-1,0,0,0,-2.919740827,-1,0,0,0.199917814,0.292468223,1,This next phrase must be formed compositionally: sidewalks and streets,This next phrase must be formed compositionally: streets and sidewalks,-54.853515625,-52.400390625
democracy,liberty,democracy and liberty,liberty and democracy,29095,,,no,1,0,0,0,0,0,-0.074833996,0,0,0,0.383158618,0.550529461,1,This next phrase must be formed compositionally: democracy and liberty,This next phrase must be formed compositionally: liberty and democracy,-51.572265625,-50.853515625
iron,wood,iron and wood,wood and iron,29016,,,no,0,0,0,1,0,0,0.026576326,-1,-1,-1,0.299317618,0.517425181,1,This next phrase must be formed compositionally: iron and wood,This next phrase must be formed compositionally: wood and iron,-50.431640625,-48.322265625
horses,wagons,horses and wagons,wagons and horses,28583,,,no,0,1,0,0,0,0,1.9120516,0,0,0,0.725501172,0.634141755,1,This next phrase must be formed compositionally: horses and wagons,This next phrase must be formed compositionally: wagons and horses,-53.01171875,-56.462890625
clarity,precision,clarity and precision,precision and clarity,28178,,,no,0,0,0,0,0,0,-0.40990516,-1,-1,0,0.709809071,0.50061954,1,This next phrase must be formed compositionally: clarity and precision,This next phrase must be formed compositionally: precision and clarity,-47.134765625,-47.978515625
flowers,herbs,flowers and herbs,herbs and flowers,27473,,,no,0,0,1,0,0,0,1.895781039,-1,-1,-1,0.417864813,0.554340269,1,This next phrase must be formed compositionally: flowers and herbs,This next phrase must be formed compositionally: herbs and flowers,-51.400390625,-51.416015625
confusion,fear,confusion and fear,fear and confusion,27042,,,no,0,0,0,0,-1,0,-1.22177336,-1,-1,-1,0.386361956,0.343548951,1,This next phrase must be formed compositionally: confusion and fear,This next phrase must be formed compositionally: fear and confusion,-50.634765625,-50.431640625
jaws,teeth,jaws and teeth,teeth and jaws,26610,,,no,0,-1,-1,0,0,0,-2.084776924,0,0,0,0.520556182,0.274087942,1,This next phrase must be formed compositionally: jaws and teeth,This next phrase must be formed compositionally: teeth and jaws,-50.978515625,-51.087890625
counties,towns,counties and towns,towns and counties,26566,,,no,0,0,-1,0,0,0,-0.63876453,-1,-1,-1,0.434389822,0.282422427,1,This next phrase must be formed compositionally: counties and towns,This next phrase must be formed compositionally: towns and counties,-52.494140625,-51.322265625
bodies,faces,bodies and faces,faces and bodies,26522,,,no,0,-1,0,0,0,0,0.439901103,0,0,0,0.239499284,0.434838593,1,This next phrase must be formed compositionally: bodies and faces,This next phrase must be formed compositionally: faces and bodies,-51.697265625,-51.337890625
ability,desire,ability and desire,desire and ability,26503,,,no,0,1,-1,0,0,0,0.140658041,-1,-1,0,0.46424933,0.487661623,1,This next phrase must be formed compositionally: ability and desire,This next phrase must be formed compositionally: desire and ability,-49.166015625,-52.181640625
chest,stomach,chest and stomach,stomach and chest,25203,,,no,0,1,0,0,0,0,0.286580888,1,1,1,0.711185176,0.693221318,1,This next phrase must be formed compositionally: chest and stomach,This next phrase must be formed compositionally: stomach and chest,-49.728515625,-52.712890625
Illinois,Missouri,Illinois and Missouri,Missouri and Illinois,25009,,,no,0,-1,0,0,0,0,0.357732947,-1,1,1,0.556879523,0.47018764,1,This next phrase must be formed compositionally: Illinois and Missouri,This next phrase must be formed compositionally: Missouri and Illinois,-52.525390625,-52.791015625
jams,jellies,jams and jellies,jellies and jams,24827,,,no,0,0,0,0,0,0,0.509308553,1,1,1,0.803198131,0.625561202,1,This next phrase must be formed compositionally: jams and jellies,This next phrase must be formed compositionally: jellies and jams,-53.775390625,-56.228515625
Tories,Whigs,Tories and Whigs,Whigs and Tories,24672,,,no,0,0,0,0,0,0,-0.462626371,-1,-1,-1,0.155034047,0.383298398,1,This next phrase must be formed compositionally: Tories and Whigs,This next phrase must be formed compositionally: Whigs and Tories,-57.7666015625,-55.13037109375
dogs,men,dogs and men,men and dogs,24614,,,no,0,-1,0,0,0,0,-2.837757748,0,0,0,0.348622735,0.350252031,1,This next phrase must be formed compositionally: dogs and men,This next phrase must be formed compositionally: men and dogs,-51.556640625,-49.900390625
discussion,thought,discussion and thought,thought and discussion,24358,,,no,0,1,0,0,0,-1,-1.241425867,-1,-1,-1,0.076319895,0.1798627,1,This next phrase must be formed compositionally: discussion and thought,This next phrase must be formed compositionally: thought and discussion,-51.212890625,-50.775390625
distress,pain,distress and pain,pain and distress,24052,,,no,1,-1,0,0,0,0,-1.770649069,0,0,0,0.180359222,0.423736642,1,This next phrase must be formed compositionally: distress and pain,This next phrase must be formed compositionally: pain and distress,-53.525390625,-51.400390625
mouth,nostrils,mouth and nostrils,nostrils and mouth,23816,,,no,0,-1,1,0,0,0,2.970166583,1,1,1,0.769902587,0.70929388,1,This next phrase must be formed compositionally: mouth and nostrils,This next phrase must be formed compositionally: nostrils and mouth,-52.79193115234375,-53.876953125
cakes,pies,cakes and pies,pies and cakes,22636,,,no,0,0,1,0,0,0,0.816626427,0,0,0,0.503401661,0.632445541,1,This next phrase must be formed compositionally: cakes and pies,This next phrase must be formed compositionally: pies and cakes,-51.259765625,-50.728515625
adventure,romance,adventure and romance,romance and adventure,22627,,,no,0,0,0,0,0,0,-0.012786548,0,0,0,0.375613206,0.503725667,1,This next phrase must be formed compositionally: adventure and romance,This next phrase must be formed compositionally: romance and adventure,-51.572265625,-49.931640625
agreements,contracts,agreements and contracts,contracts and agreements,22390,,,no,1,0,0,-1,0,0,-0.376045364,0,-1,-1,0.291022778,0.35006858,1,This next phrase must be formed compositionally: agreements and contracts,This next phrase must be formed compositionally: contracts and agreements,-52.025390625,-51.431640625
crime,poverty,crime and poverty,poverty and crime,21270,,,no,0,0,-1,0,1,0,0.423280723,2,2,1,0.372919605,0.531197945,1,This next phrase must be formed compositionally: crime and poverty,This next phrase must be formed compositionally: poverty and crime,-53.509765625,-52.869140625
cousins,uncles,cousins and uncles,uncles and cousins,21181,,,no,0,0,0,-1,0,0,1.099876664,0,0,0,0.184504981,0.411804076,1,This next phrase must be formed compositionally: cousins and uncles,This next phrase must be formed compositionally: uncles and cousins,-53.4423828125,-51.384765625
fire,light,fire and light,light and fire,21101,,,no,0,0,0,0,1,0,-0.656001425,-1,-1,-1,0.561584759,0.399626345,1,This next phrase must be formed compositionally: fire and light,This next phrase must be formed compositionally: light and fire,-49.681640625,-50.697265625
child,husband,child and husband,husband and child,20834,,,no,0,0,0,-1,0,0,1.05653574,1,1,1,0.099116828,0.520095786,1,This next phrase must be formed compositionally: child and husband,This next phrase must be formed compositionally: husband and child,-51.978515625,-51.603515625
vinegar,water,vinegar and water,water and vinegar,20603,,,no,0,0,-1,0,1,0,-4.253669924,-1,-1,0,0.698005145,0.317992294,1,This next phrase must be formed compositionally: vinegar and water,This next phrase must be formed compositionally: water and vinegar,-50.962890625,-50.744140625
fork,spoon,fork and spoon,spoon and fork,20391,,,no,0,1,1,0,0,0,0.401522231,0,0,0,0.654455397,0.695051231,1,This next phrase must be formed compositionally: fork and spoon,This next phrase must be formed compositionally: spoon and fork,-48.212890625,-51.400390625
Burma,India,Burma and India,India and Burma,20258,,,no,0,0,-1,0,0,0,-2.454108026,1,1,0,0.258416428,0.327706843,1,This next phrase must be formed compositionally: Burma and India,This next phrase must be formed compositionally: India and Burma,-54.416015625,-54.634765625
fruit,nuts,fruit and nuts,nuts and fruit,20149,,,no,0,0,1,0,0,0,1.498478633,0,0,0,0.794878158,0.649476469,1,This next phrase must be formed compositionally: fruit and nuts,This next phrase must be formed compositionally: nuts and fruit,-51.353515625,-51.525390625
ability,strength,ability and strength,strength and ability,20058,,,no,0,-1,0,0,0,0,0.00190639,-2,-2,-1,0.206850135,0.327251625,1,This next phrase must be formed compositionally: ability and strength,This next phrase must be formed compositionally: strength and ability,-50.166015625,-50.072265625
agencies,individuals,agencies and individuals,individuals and agencies,20024,,,no,0,-1,0,0,0,0,-0.837265731,2,0,0,0.530313624,0.472329242,1,This next phrase must be formed compositionally: agencies and individuals,This next phrase must be formed compositionally: individuals and agencies,-52.259765625,-51.478515625
c.,d.,c. and d.,d. and c.,20006,,,no,0,0,0,0,0,-1,0.203967469,0,0,0,0.629261222,0.223581793,1,This next phrase must be formed compositionally: c. and d.,This next phrase must be formed compositionally: d. and c.,-49.111328125,-51.1328125
coffee,sandwiches,coffee and sandwiches,sandwiches and coffee,19962,,,no,0,0,-1,0,0,0,2.324779403,1,1,0,0.517483218,0.450210758,1,This next phrase must be formed compositionally: coffee and sandwiches,This next phrase must be formed compositionally: sandwiches and coffee,-53.056640625,-52.962890625
coffee,toast,coffee and toast,toast and coffee,19739,,,no,0,0,-1,0,0,0,1.992285892,-1,-1,-1,0.457520644,0.343694678,1,This next phrase must be formed compositionally: coffee and toast,This next phrase must be formed compositionally: toast and coffee,-51.994140625,-51.556640625
artillery,mortar,artillery and mortar,mortar and artillery,19688,,,no,0,0,0,-1,0,0,0.905736193,-1,-1,0,0.631095083,0.414133494,1,This next phrase must be formed compositionally: artillery and mortar,This next phrase must be formed compositionally: mortar and artillery,-55.056640625,-57.806640625
anger,anxiety,anger and anxiety,anxiety and anger,19277,,,no,0,0,0,0,1,0,-0.035177863,1,1,0,0.422420501,0.51782486,1,This next phrase must be formed compositionally: anger and anxiety,This next phrase must be formed compositionally: anxiety and anger,-51.900390625,-52.353515625
apprehension,fear,apprehension and fear,fear and apprehension,19096,,,no,-1,0,0,0,-1,0,-2.651444557,-3,-1,-1,0.249214495,0.216304587,1,This next phrase must be formed compositionally: apprehension and fear,This next phrase must be formed compositionally: fear and apprehension,-53.642578125,-51.47265625
figures,words,figures and words,words and figures,19044,,,no,0,0,-1,0,0,0,-1.246530402,-1,-1,-1,0.116729679,0.269246063,1,This next phrase must be formed compositionally: figures and words,This next phrase must be formed compositionally: words and figures,-48.572265625,-48.150390625
blood,guts,blood and guts,guts and blood,19009,,,no,0,0,0,0,-1,0,4.208963829,0,0,0,0.960755432,0.594750794,1,This next phrase must be formed compositionally: blood and guts,This next phrase must be formed compositionally: guts and blood,-51.759765625,-53.634765625
action,character,action and character,character and action,18766,,,no,0,-1,0,0,0,0,0.48334065,1,1,0,0.324896089,0.428468078,1,This next phrase must be formed compositionally: action and character,This next phrase must be formed compositionally: character and action,-49.259765625,-48.916015625
diamonds,rubies,diamonds and rubies,rubies and diamonds,18750,,,no,0,0,1,0,0,0,1.869804976,0,0,0,0.60896,0.658596689,1,This next phrase must be formed compositionally: diamonds and rubies,This next phrase must be formed compositionally: rubies and diamonds,-52.796875,-54.244140625
plans,projects,plans and projects,projects and plans,18234,,,no,0,-1,0,0,0,0,0.449625279,1,1,1,0.817483821,0.545018436,1,This next phrase must be formed compositionally: plans and projects,This next phrase must be formed compositionally: projects and plans,-52.119140625,-52.759765625
jacket,trousers,jacket and trousers,trousers and jacket,18202,,,no,0,1,0,0,0,0,0.821472666,0,0,0,0.789198989,0.60626581,1,This next phrase must be formed compositionally: jacket and trousers,This next phrase must be formed compositionally: trousers and jacket,-54.572265625,-53.666015625
kind,quantity,kind and quantity,quantity and kind,18201,,,no,0,0,1,0,0,0,1.5354544,2,2,1,0.73528927,0.737247876,1,This next phrase must be formed compositionally: kind and quantity,This next phrase must be formed compositionally: quantity and kind,-53.525390625,-49.712890625
family,neighborhood,family and neighborhood,neighborhood and family,17862,,,no,0,0,1,0,0,0,2.506852869,0,-2,-1,0.836244542,0.646849101,1,This next phrase must be formed compositionally: family and neighborhood,This next phrase must be formed compositionally: neighborhood and family,-52.39453125,-52.83203125
nights,weekends,nights and weekends,weekends and nights,17624,,,no,0,0,1,0,0,0,1.377325672,1,0,0,0.941159782,0.678868508,1,This next phrase must be formed compositionally: nights and weekends,This next phrase must be formed compositionally: weekends and nights,-54.09765625,-54.76953125
labor,money,labor and money,money and labor,17606,,,no,0,0,0,0,0,0,-0.376994883,0,0,0,0.450357833,0.493842198,1,This next phrase must be formed compositionally: labor and money,This next phrase must be formed compositionally: money and labor,-52.20703125,-53.26953125
shower,tub,shower and tub,tub and shower,17557,,,no,0,0,1,0,0,0,0.597024683,-1,-1,-1,0.179130831,0.51930063,1,This next phrase must be formed compositionally: shower and tub,This next phrase must be formed compositionally: tub and shower,-56.66015625,-57.19140625
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,0.359189978,0.52198204,1,This next phrase must be formed compositionally: aggression and hostility,This next phrase must be formed compositionally: hostility and aggression,-52.78515625,-53.45703125
information,material,information and material,material and information,17241,,,no,0,-1,0,0,0,0,0.689440698,-1,1,0,0.488486747,0.364540587,1,This next phrase must be formed compositionally: information and material,This next phrase must be formed compositionally: material and information,-51.17578125,-50.33203125
despair,rage,despair and rage,rage and despair,17146,,,no,0,0,0,0,-1,0,0.114025832,0,0,0,0.173276566,0.484786752,1,This next phrase must be formed compositionally: despair and rage,This next phrase must be formed compositionally: rage and despair,-54.56640625,-52.42578125
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,0.038682789,0.081941042,1,This next phrase must be formed compositionally: improvements and land,This next phrase must be formed compositionally: land and improvements,-57.70703125,-57.08203125
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,0.228853384,0.216973704,1,This next phrase must be formed compositionally: landings and takeoffs,This next phrase must be formed compositionally: takeoffs and landings,-55.01953125,-55.50244140625
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.121634631,-1,-1,-1,0.772995178,0.367336945,1,This next phrase must be formed compositionally: novels and tales,This next phrase must be formed compositionally: tales and novels,-53.39453125,-55.16015625
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,0.190954472,0.135313398,1,This next phrase must be formed compositionally: corruption and crime,This next phrase must be formed compositionally: crime and corruption,-52.12890625,-51.56640625
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.542970904,0.292731921,1,This next phrase must be formed compositionally: anthropology and psychology,This next phrase must be formed compositionally: psychology and anthropology,-51.75390625,-51.73828125
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,0.36501188,0.335431738,1,This next phrase must be formed compositionally: lecturer and writer,This next phrase must be formed compositionally: writer and lecturer,-53.94140625,-52.61328125
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,0.0,0.243204073,1,This next phrase must be formed compositionally: curettage and dilatation,This next phrase must be formed compositionally: dilatation and curettage,-60.446533203125,-61.56005859375
fog,mist,fog and mist,mist and fog,15420,,,no,0,0,0,0,1,0,0.107685397,0,0,0,0.570881972,0.529346427,1,This next phrase must be formed compositionally: fog and mist,This next phrase must be formed compositionally: mist and fog,-50.78515625,-50.08203125
field,stream,field and stream,stream and field,15417,,,no,0,1,0,0,0,0,1.557919998,0,0,0,0.964195369,0.625177966,1,This next phrase must be formed compositionally: field and stream,This next phrase must be formed compositionally: stream and field,-51.31640625,-52.25390625
dates,events,dates and events,events and dates,15058,,,no,1,0,1,0,0,0,-1.515215732,0,0,0,0.733829194,0.618748587,1,This next phrase must be formed compositionally: dates and events,This next phrase must be formed compositionally: events and dates,-50.14453125,-50.03515625
belly,chest,belly and chest,chest and belly,14929,,,no,0,-1,0,0,0,0,-1.29823633,-1,-1,-1,0.228883381,0.290602915,1,This next phrase must be formed compositionally: belly and chest,This next phrase must be formed compositionally: chest and belly,-52.53515625,-49.66015625
power,scope,power and scope,scope and power,14744,,,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,0.381646772,0.584399319,1,This next phrase must be formed compositionally: power and scope,This next phrase must be formed compositionally: scope and power,-51.322265625,-51.587890625
