Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,AandB,BandA,alpha_prob,nonalpha_prob
colonel,mrs.,colonel and mrs.,mrs. and colonel,18072,,,no,0,0,0,1,0,0,-1.318277379,0,0,0,0.997565294,0.590343737,1,example: colonel and mrs.,example: mrs. and colonel,-22.0078125,-30.453125
conscience,religion,conscience and religion,religion and conscience,15154,,,no,0,0,1,0,0,0,-1.398763288,0,0,0,0.700409133,0.574989652,1,example: conscience and religion,example: religion and conscience,-9.421875,-11.25
contemporary,friend,contemporary and friend,friend and contemporary,13050,,,no,0,0,-1,0,0,0,-0.975297926,-3,-1,-1,0.521149425,0.221148307,1,example: contemporary and friend,example: friend and contemporary,-15.65625,-17.96875
pain,pressure,pain and pressure,pressure and pain,10781,,,no,0,0,0,0,1,0,-0.362927679,1,1,1,0.478805306,0.62435594,1,example: pain and pressure,example: pressure and pain,-8.71875,-15.28125
integrity,unity,integrity and unity,unity and integrity,9540,,,no,0,0,0,0,0,0,-0.686731756,0,0,0,0.253878407,0.485440396,1,example: integrity and unity,example: unity and integrity,-11.703125,-16.625
flowers,hearts,flowers and hearts,hearts and flowers,9516,,,no,0,0,-1,0,0,0,0.617858642,-1,-1,-1,0.05023119,0.310867093,1,example: flowers and hearts,example: hearts and flowers,-11.578125,-10.515625
grapefruit,oranges,grapefruit and oranges,oranges and grapefruit,7753,,,no,0,0,-1,0,0,0,-0.95856315,1,2,1,0.189861989,0.435467688,1,example: grapefruit and oranges,example: oranges and grapefruit,-7.765625,-8.625
Kingston,Montreal,Kingston and Montreal,Montreal and Kingston,7177,,,no,0,-1,0,0,0,0,-0.733046895,1,-1,-1,0.365055037,0.367925518,1,example: Kingston and Montreal,example: Montreal and Kingston,-11.484375,-9.71875
folklore,legend,folklore and legend,legend and folklore,5914,,,no,0,0,0,0,-1,0,-0.950304583,0,1,1,0.518092662,0.530025752,1,example: folklore and legend,example: legend and folklore,-9.0,-16.53125
doctors,fathers,doctors and fathers,fathers and doctors,5235,,,no,0,0,0,0,0,0,-0.084958681,0,0,0,0.126647565,0.501767129,1,example: doctors and fathers,example: fathers and doctors,-13.71875,-11.140625
contraction,dilation,contraction and dilation,dilation and contraction,3161,,,no,0,0,0,0,1,0,1.881350826,0,0,0,0.461879152,0.576898685,1,example: contraction and dilation,example: dilation and contraction,-7.09375,-7.140625
ships,weapons,ships and weapons,weapons and ships,2628,,,no,0,0,1,0,0,0,0.282555837,1,1,1,0.775494673,0.716342729,1,example: ships and weapons,example: weapons and ships,-9.78125,-9.859375
funnels,masts,funnels and masts,masts and funnels,2592,,,no,0,0,-1,0,0,0,-1.339038061,-1,-1,-1,0.258101852,0.267274886,1,example: funnels and masts,example: masts and funnels,-13.515625,-24.46875
law,sovereignty,law and sovereignty,sovereignty and law,2097,,,no,0,0,0,0,0,0,3.318860807,2,2,1,0.629470672,0.687298388,1,example: law and sovereignty,example: sovereignty and law,-13.09375,-7.96875
assurance,dignity,assurance and dignity,dignity and assurance,1291,,,no,0,0,0,0,0,0,-0.344675392,1,1,0,0.42447715,0.487051097,1,example: assurance and dignity,example: dignity and assurance,-12.71875,-11.515625
mr.,mrs.,mr. and mrs.,mrs. and mr.,1680824,,,no,0,0,0,1,0,0,0.649469027,0,0,0,0.998090817,0.640834642,1,example: mr. and mrs.,example: mrs. and mr.,-13.76953125,-23.109375
bride,groom,bride and groom,groom and bride,204540,,,no,0,0,1,-1,0,0,1.21519771,0,0,0,0.969370294,0.523430689,1,example: bride and groom,example: groom and bride,-2.8583984375,-4.76171875
feet,legs,feet and legs,legs and feet,194658,,,no,0,-1,0,0,0,0,1.336152653,0,0,0,0.389298154,0.458881344,1,example: feet and legs,example: legs and feet,-7.25,-8.375
peace,quiet,peace and quiet,quiet and peace,191274,,,no,0,0,1,1,0,0,0.805471415,1,1,1,0.951477985,0.813869508,1,example: peace and quiet,example: quiet and peace,-7.859375,-11.96875
daughter,son,daughter and son,son and daughter,190092,,,no,0,0,0,-1,0,0,-0.702462442,-1,-1,-1,0.243503146,0.270161609,1,example: daughter and son,example: son and daughter,-5.625,-5.9375
ends,odds,ends and odds,odds and ends,188194,,,no,0,0,0,0,0,0,1.597031137,0,0,0,0.003767389,0.547271206,1,example: ends and odds,example: odds and ends,-13.65625,-8.96875
city,state,city and state,state and city,184793,,,no,0,0,0,0,0,1,-0.656967317,-1,-1,-1,0.64827672,0.687117679,1,example: city and state,example: state and city,-7.796875,-10.125
facts,figures,facts and figures,figures and facts,183738,,,no,0,0,1,0,0,0,0.000394008,1,1,1,0.978387704,0.710077997,1,example: facts and figures,example: figures and facts,-9.484375,-12.453125
man,nature,man and nature,nature and man,178124,,,no,0,1,0,0,0,0,1.063161492,1,1,1,0.722592127,0.710851221,1,example: man and nature,example: nature and man,-14.40625,-11.328125
prose,verse,prose and verse,verse and prose,173062,,,no,0,0,0,0,0,0,-0.658037344,0,0,0,0.656706845,0.486218476,1,example: prose and verse,example: verse and prose,-9.03125,-11.375
body,head,body and head,head and body,172950,,,no,0,-1,0,0,0,0,-0.02865665,-1,-1,-1,0.151141949,0.319810512,1,example: body and head,example: head and body,-7.890625,-7.75
command,control,command and control,control and command,170958,,,no,0,0,0,-1,0,0,-1.239217941,0,0,0,0.97391757,0.351962287,1,example: command and control,example: control and command,-10.8125,-11.4375
child,wife,child and wife,wife and child,166893,,,no,0,0,0,-1,0,0,0.542274311,0,0,0,0.02212795,0.397225022,1,example: child and wife,example: wife and child,-12.65625,-5.9375
aunt,uncle,aunt and uncle,uncle and aunt,165376,,,no,0,0,0,-1,0,0,-0.342107258,1,1,1,0.638266738,0.482157963,1,example: aunt and uncle,example: uncle and aunt,-5.6875,-6.125
cattle,horses,cattle and horses,horses and cattle,164491,,,no,0,0,0,0,0,0,-0.447787222,0,0,0,0.494671441,0.491921435,1,example: cattle and horses,example: horses and cattle,-6.984375,-7.328125
politics,religion,politics and religion,religion and politics,162465,,,no,0,0,0,0,0,0,-0.148048443,-1,1,1,0.352069677,0.537898404,1,example: politics and religion,example: religion and politics,-5.859375,-5.28125
July,June,July and June,June and July,154093,,,no,0,0,0,0,0,-1,-0.100152406,0,0,0,0.00142122,0.217903354,1,example: July and June,example: June and July,-9.0,-6.0390625
sailors,soldiers,sailors and soldiers,soldiers and sailors,149549,,,no,0,0,1,0,0,0,-1.82489864,0,0,0,0.116470187,0.563648041,1,example: sailors and soldiers,example: soldiers and sailors,-9.7265625,-10.1875
English,German,English and German,German and English,148633,,,no,0,0,1,0,0,0,0.442413999,0,0,0,0.567619573,0.622953009,1,example: English and German,example: German and English,-5.65625,-5.484375
food,shelter,food and shelter,shelter and food,147749,,,no,0,0,1,0,0,0,2.348214144,1,1,1,0.876560924,0.759624604,1,example: food and shelter,example: shelter and food,-9.046875,-8.078125
sights,sounds,sights and sounds,sounds and sights,143294,,,no,0,0,1,0,0,0,-1.933125657,0,0,0,0.899430541,0.560756451,1,example: sights and sounds,example: sounds and sights,-4.3515625,-10.9375
comings,goings,comings and goings,goings and comings,141234,,,no,0,-1,0,0,0,1,-0.472771528,0,0,0,0.912860926,0.715477416,1,example: comings and goings,example: goings and comings,-11.0888671875,-22.080078125
heir,son,heir and son,son and heir,137375,,,no,0,0,-1,1,0,0,-2.953365075,0,0,0,0.003210191,0.437850474,1,example: heir and son,example: son and heir,-9.65625,-10.875
coat,hat,coat and hat,hat and coat,132073,,,no,0,-1,1,0,0,0,-0.084245317,0,0,0,0.438711925,0.529653207,1,example: coat and hat,example: hat and coat,-6.0,-12.375
crime,punishment,crime and punishment,punishment and crime,131945,,,no,0,0,0,0,0,1,0.560492999,2,2,1,0.988593732,0.854636634,1,example: crime and punishment,example: punishment and crime,-5.484375,-10.625
earth,sky,earth and sky,sky and earth,131176,,,no,0,1,0,0,0,0,1.093071748,0,0,0,0.784350796,0.613281023,1,example: earth and sky,example: sky and earth,-9.3125,-8.6875
faith,love,faith and love,love and faith,130104,,,no,0,0,-1,0,0,0,-1.022993206,0,0,0,0.690178626,0.369924161,1,example: faith and love,example: love and faith,-6.328125,-9.296875
mother,son,mother and son,son and mother,128987,,,no,0,0,0,1,0,0,0.321121134,-1,-1,-1,0.936481971,0.525403676,1,example: mother and son,example: son and mother,-5.1875,-7.9375
cents,dollars,cents and dollars,dollars and cents,127135,,,no,0,0,-1,-1,0,0,-0.97769243,1,1,1,0.00305974,0.359351985,1,example: cents and dollars,example: dollars and cents,-6.625,-2.671875
turns,twists,turns and twists,twists and turns,126594,,,no,0,0,0,0,-1,0,3.028898935,0,0,0,0.067048991,0.56354019,1,example: turns and twists,example: twists and turns,-12.03125,-7.234375
fire,police,fire and police,police and fire,126094,,,no,0,-1,0,0,0,0,0.539455162,-1,-1,-1,0.278371691,0.333371974,1,example: fire and police,example: police and fire,-9.5625,-6.640625
months,years,months and years,years and months,125753,,,no,0,0,0,0,0,1,-1.537043183,0,0,0,0.892861403,0.756353118,1,example: months and years,example: years and months,-6.375,-6.4765625
editor,publisher,editor and publisher,publisher and editor,125503,,,no,0,0,0,0,0,1,0.837814363,0,0,0,0.841868322,0.800685294,1,example: editor and publisher,example: publisher and editor,-11.3125,-9.375
aunts,uncles,aunts and uncles,uncles and aunts,114866,,,no,0,0,1,-1,0,0,-0.027772348,1,1,1,0.631622935,0.598809867,1,example: aunts and uncles,example: uncles and aunts,-18.464218139648438,-13.129150390625
research,training,research and training,training and research,108917,,,no,0,0,0,0,0,1,0.669727825,0,0,0,0.643728711,0.797757453,1,example: research and training,example: training and research,-8.9375,-11.71875
eyes,hair,eyes and hair,hair and eyes,108355,,,no,0,-1,1,0,0,0,0.969533311,0,0,0,0.349683909,0.558022804,1,example: eyes and hair,example: hair and eyes,-7.84375,-10.3125
methods,principles,methods and principles,principles and methods,107758,,,no,0,1,-1,0,0,0,0.392269152,1,1,0,0.157575308,0.479157861,1,example: methods and principles,example: principles and methods,-11.421875,-6.828125
city,country,city and country,country and city,106397,,,no,0,0,0,0,0,1,0.148433709,0,0,0,0.78497514,0.78847368,1,example: city and country,example: country and city,-7.546875,-6.765625
bread,cheese,bread and cheese,cheese and bread,105642,,,no,0,0,1,0,0,0,0.676206716,0,0,0,0.895780088,0.628895132,1,example: bread and cheese,example: cheese and bread,-6.46875,-6.859375
location,size,location and size,size and location,104236,,,no,0,0,1,0,0,0,-0.889509419,-1,-1,-1,0.313404198,0.478981206,1,example: location and size,example: size and location,-8.6875,-9.875
childhood,infancy,childhood and infancy,infancy and childhood,103215,,,no,0,0,0,0,0,-1,1.409810875,1,2,1,0.018359735,0.299842789,1,example: childhood and infancy,example: infancy and childhood,-11.75,-4.875
morning,night,morning and night,night and morning,101769,,,no,0,1,0,0,0,1,-0.551465927,-1,-1,-1,0.394511099,0.754787326,1,example: morning and night,example: night and morning,-5.84375,-7.265625
council,governor,council and governor,governor and council,100783,,,no,0,-1,0,-1,0,0,0.444225364,1,1,0,0.011410655,0.313340765,1,example: council and governor,example: governor and council,-10.8125,-8.75
age,day,age and day,day and age,98957,,,no,0,0,0,0,0,-1,-0.876980304,0,0,0,0.004476692,0.20387444,1,example: age and day,example: day and age,-11.625,-11.625
body,face,body and face,face and body,97417,,,no,0,-1,0,-1,0,0,0.123632417,-1,-1,-1,0.173624727,0.22612748,1,example: body and face,example: face and body,-12.0,-10.46875
hair,skin,hair and skin,skin and hair,93412,,,no,0,1,0,0,0,0,0.181515601,0,0,0,0.386684794,0.589566625,1,example: hair and skin,example: skin and hair,-8.421875,-6.96875
nitrogen,oxygen,nitrogen and oxygen,oxygen and nitrogen,93142,,,no,0,0,-1,0,0,0,-0.649438935,0,0,0,0.418694037,0.379424354,1,example: nitrogen and oxygen,example: oxygen and nitrogen,-4.7578125,-4.78125
piano,violin,piano and violin,violin and piano,90587,,,no,0,0,1,0,0,0,1.103946853,-1,-1,-1,0.223873183,0.533018903,1,example: piano and violin,example: violin and piano,-6.0625,-5.0625
ceiling,walls,ceiling and walls,walls and ceiling,90509,,,no,0,-1,0,0,0,0,-1.30174057,-1,-1,-1,0.197074324,0.290524502,1,example: ceiling and walls,example: walls and ceiling,-14.375,-8.59375
color,texture,color and texture,texture and color,90359,,,no,0,0,1,0,0,0,2.292732992,0,0,0,0.761473677,0.668842906,1,example: color and texture,example: texture and color,-10.09375,-7.328125
environment,heredity,environment and heredity,heredity and environment,89156,,,no,0,0,-1,0,0,0,2.961395461,0,0,0,0.078973933,0.475013227,1,example: environment and heredity,example: heredity and environment,-18.25,-13.0625
everybody,everything,everybody and everything,everything and everybody,88771,,,no,0,1,0,0,0,0,-1.442128716,-1,-1,-1,0.362674747,0.436416445,1,example: everybody and everything,example: everything and everybody,-9.453125,-14.625
bacon,eggs,bacon and eggs,eggs and bacon,86914,,,no,0,0,1,0,0,0,-0.782577749,-1,-1,-1,0.643831834,0.481878653,1,example: bacon and eggs,example: eggs and bacon,-5.65625,-5.078125
paper,pen,paper and pen,pen and paper,86400,,,no,0,0,-1,0,0,0,1.990505307,-1,-1,-1,0.228541667,0.34365108,1,example: paper and pen,example: pen and paper,-9.71875,-6.34375
concrete,steel,concrete and steel,steel and concrete,83832,,,no,0,-1,0,0,0,0,-0.426566943,-1,-1,-1,0.451033018,0.310488493,1,example: concrete and steel,example: steel and concrete,-16.125,-7.046875
color,light,color and light,light and color,83699,,,no,0,-1,0,0,0,0,-0.898510473,-1,-1,-1,0.320171089,0.29962866,1,example: color and light,example: light and color,-11.21875,-10.53125
friends,relations,friends and relations,relations and friends,83205,,,no,0,0,-1,0,0,0,0.218318519,1,1,1,0.67413016,0.510960193,1,example: friends and relations,example: relations and friends,-10.5625,-15.4375
boots,shoes,boots and shoes,shoes and boots,81005,,,no,-1,0,0,0,0,0,-0.623759855,0,0,0,0.837170545,0.438793072,1,example: boots and shoes,example: shoes and boots,-6.34375,-8.0
hearing,sight,hearing and sight,sight and hearing,79594,,,no,0,0,-1,0,0,0,-0.20340733,-1,-1,-1,0.13766113,0.292097562,1,example: hearing and sight,example: sight and hearing,-9.28125,-7.046875
expense,time,expense and time,time and expense,78761,,,no,0,1,0,0,0,0,-3.610925808,0,0,0,0.09267277,0.487627162,1,example: expense and time,example: time and expense,-9.6875,-14.3125
flowers,plants,flowers and plants,plants and flowers,78739,,,no,-1,0,0,0,0,0,-0.40339081,-1,-1,-1,0.385387165,0.339890114,1,example: flowers and plants,example: plants and flowers,-8.40625,-7.515625
beauty,truth,beauty and truth,truth and beauty,77484,,,no,0,-1,0,0,0,0,-0.812020909,-1,-1,-1,0.325693046,0.301602565,1,example: beauty and truth,example: truth and beauty,-12.875,-10.8125
bone,flesh,bone and flesh,flesh and bone,72784,,,no,0,-1,0,0,0,0,0.475998012,0,0,0,0.218798088,0.435801794,1,example: bone and flesh,example: flesh and bone,-10.0625,-4.5390625
doubts,fears,doubts and fears,fears and doubts,71893,,,no,0,0,0,0,-1,0,-0.538372499,0,0,0,0.772286593,0.467124832,1,example: doubts and fears,example: fears and doubts,-9.6875,-7.6875
fits,starts,fits and starts,starts and fits,71456,,,no,0,0,0,0,1,0,-0.656723771,0,0,0,0.995367779,0.508634877,1,example: fits and starts,example: starts and fits,-11.96875,-15.6875
light,sound,light and sound,sound and light,68749,,,no,0,0,1,0,0,0,0.750991368,0,0,0,0.589579485,0.630787768,1,example: light and sound,example: sound and light,-9.59375,-7.671875
beauty,youth,beauty and youth,youth and beauty,65503,,,no,0,-1,0,0,0,-1,-0.051680785,-1,-1,-1,0.101155672,0.115017052,1,example: beauty and youth,example: youth and beauty,-13.90625,-10.296875
fiction,poetry,fiction and poetry,poetry and fiction,65232,,,no,0,0,0,0,0,0,-0.553299438,1,1,0,0.500935124,0.481395176,1,example: fiction and poetry,example: poetry and fiction,-8.65625,-13.71875
needle,thread,needle and thread,thread and needle,64176,,,no,0,0,1,0,0,0,0.035063983,-1,-1,-1,0.934103092,0.504059703,1,example: needle and thread,example: thread and needle,-5.28125,-15.65625
back,shoulders,back and shoulders,shoulders and back,63372,,,no,0,-1,0,0,0,0,2.934437588,1,1,1,0.629536704,0.610708911,1,example: back and shoulders,example: shoulders and back,-14.625,-6.71875
crime,violence,crime and violence,violence and crime,63327,,,no,1,0,0,0,0,0,0.034358532,2,2,1,0.729609803,0.651496491,1,example: crime and violence,example: violence and crime,-5.84375,-6.09375
force,violence,force and violence,violence and force,63181,,,no,1,0,0,0,0,0,1.308564922,2,2,1,0.92192273,0.682208723,1,example: force and violence,example: violence and force,-15.46875,-9.78125
eggs,ham,eggs and ham,ham and eggs,59981,,,no,0,0,0,0,0,0,1.310589937,0,0,0,0.182907921,0.539556556,1,example: eggs and ham,example: ham and eggs,-6.90625,-5.1640625
bone,muscle,bone and muscle,muscle and bone,59672,,,no,0,0,0,0,0,0,0.082950192,1,1,1,0.563346293,0.614658985,1,example: bone and muscle,example: muscle and bone,-7.328125,-5.546875
debate,discussion,debate and discussion,discussion and debate,59247,,,no,-1,0,0,0,0,0,-1.20475098,1,1,1,0.308184381,0.53308019,1,example: debate and discussion,example: discussion and debate,-7.6875,-10.390625
errors,omissions,errors and omissions,omissions and errors,58890,,,no,0,1,0,0,0,0,2.619758369,0,0,0,0.936644592,0.651774701,1,example: errors and omissions,example: omissions and errors,-10.625,-6.6875
brother,mother,brother and mother,mother and brother,57486,,,no,0,0,-1,-1,0,0,-0.939408558,0,0,0,0.129127092,0.265872539,1,example: brother and mother,example: mother and brother,-7.296875,-8.09375
face,figure,face and figure,figure and face,57306,,,no,0,1,0,0,0,0,-0.267431233,1,1,1,0.922974907,0.680285429,1,example: face and figure,example: figure and face,-13.6875,-14.65625
chairs,table,chairs and table,table and chairs,56411,,,no,0,-1,-1,0,0,0,-2.973007989,1,1,1,0.105724061,0.347792854,1,example: chairs and table,example: table and chairs,-7.546875,-14.75
ammunition,guns,ammunition and guns,guns and ammunition,55799,,,no,0,0,-1,0,0,0,-1.248388502,-3,-1,-1,0.039624366,0.216084531,1,example: ammunition and guns,example: guns and ammunition,-9.390625,-6.390625
Concord,Lexington,Concord and Lexington,Lexington and Concord,55328,,,no,0,-1,0,0,0,-1,-0.211784525,1,2,1,0.137163823,0.205829056,1,example: Concord and Lexington,example: Lexington and Concord,-17.1875,-8.859375
ice,water,ice and water,water and ice,54953,,,no,0,1,0,0,0,0,-2.073400202,1,1,1,0.516896257,0.636231082,1,example: ice and water,example: water and ice,-5.5625,-6.46875
fun,games,fun and games,games and fun,54491,,,no,1,-1,0,0,0,0,-0.095048505,0,0,0,0.975188563,0.468650298,1,example: fun and games,example: games and fun,-17.03125,-12.5
breakfast,dinner,breakfast and dinner,dinner and breakfast,53396,,,no,0,0,-1,0,0,1,-0.644401153,0,0,0,0.909150498,0.688239265,1,example: breakfast and dinner,example: dinner and breakfast,-4.78125,-7.515625
comfort,ease,comfort and ease,ease and comfort,52544,,,no,0,0,0,0,0,0,0.134111801,-1,-1,-1,0.287911084,0.398721605,1,example: comfort and ease,example: ease and comfort,-8.6875,-12.1875
father,uncle,father and uncle,uncle and father,52100,,,no,0,0,1,0,0,0,1.973622818,0,0,0,0.908522073,0.661126077,1,example: father and uncle,example: uncle and father,-9.65625,-7.5625
health,spirits,health and spirits,spirits and health,50385,,,no,0,1,0,0,0,0,2.006343205,1,1,1,0.964354471,0.731433092,1,example: health and spirits,example: spirits and health,-13.75,-10.484375
names,numbers,names and numbers,numbers and names,48724,,,no,0,0,-1,0,0,0,-0.201852744,1,1,1,0.820540186,0.499559384,1,example: names and numbers,example: numbers and names,-8.15625,-11.6875
rights,wrongs,rights and wrongs,wrongs and rights,47755,,,no,0,1,0,0,0,0,3.705079454,0,0,0,0.969992671,0.678014598,1,example: rights and wrongs,example: wrongs and rights,-8.228515625,-16.390625
crannies,nooks,crannies and nooks,nooks and crannies,46060,,,no,0,-1,0,0,0,0,-0.554863107,-1,-1,-1,0.002648719,0.307514874,1,example: crannies and nooks,example: nooks and crannies,-19.0703125,-16.845497131347656
power,resources,power and resources,resources and power,45867,,,no,0,-1,0,1,0,0,1.407619894,1,1,0,0.697625744,0.575523791,1,example: power and resources,example: resources and power,-15.8125,-12.0625
flame,smoke,flame and smoke,smoke and flame,45767,,,no,0,0,1,0,0,1,-0.541324037,0,0,0,0.448423537,0.842727125,1,example: flame and smoke,example: smoke and flame,-8.109375,-7.59375
faith,life,faith and life,life and faith,44519,,,no,0,0,-1,0,0,0,-1.948566279,0,0,0,0.696242054,0.346827298,1,example: faith and life,example: life and faith,-8.78125,-10.5
wisdom,wit,wisdom and wit,wit and wisdom,43515,,,no,0,0,0,0,-1,0,0.974196223,-1,-1,-1,0.093599908,0.399117749,1,example: wisdom and wit,example: wit and wisdom,-9.9375,-11.78125
novelist,poet,novelist and poet,poet and novelist,43417,,,no,0,0,-1,0,0,0,-1.916664372,-1,-1,0,0.342515605,0.354602598,1,example: novelist and poet,example: poet and novelist,-5.5625,-8.765625
Arizona,California,Arizona and California,California and Arizona,42843,,,no,0,0,-1,0,0,0,-1.772722792,0,0,0,0.462222533,0.351164027,1,example: Arizona and California,example: California and Arizona,-5.65625,-7.5625
crops,livestock,crops and livestock,livestock and crops,41356,,,no,0,-1,0,0,0,0,0.917247536,1,0,0,0.880670278,0.483673212,1,example: crops and livestock,example: livestock and crops,-6.890625,-7.296875
glass,steel,glass and steel,steel and glass,41200,,,no,0,-1,0,0,0,0,0.318652966,0,0,0,0.462912621,0.431606876,1,example: glass and steel,example: steel and glass,-7.9375,-6.796875
bar,grill,bar and grill,grill and bar,40757,,,no,0,0,1,0,0,0,2.901789916,0,0,0,0.962583115,0.683319779,1,example: bar and grill,example: grill and bar,-14.53125,-9.71875
influence,prestige,influence and prestige,prestige and influence,40191,,,no,0,0,0,1,0,0,2.461255268,-2,-2,-1,0.346072504,0.590177774,1,example: influence and prestige,example: prestige and influence,-10.71875,-9.03125
cotton,tobacco,cotton and tobacco,tobacco and cotton,40004,,,no,0,0,1,0,0,0,0.546940388,0,-1,-1,0.710004,0.553987101,1,example: cotton and tobacco,example: tobacco and cotton,-9.75,-10.703125
church,community,church and community,community and church,39253,,,no,-1,0,0,0,0,0,0.327796044,2,2,1,0.829541691,0.566648913,1,example: church and community,example: community and church,-12.375,-10.84375
courage,hope,courage and hope,hope and courage,37808,,,no,0,0,0,0,0,0,-1.460497696,-1,-1,-1,0.431734025,0.358037533,1,example: courage and hope,example: hope and courage,-8.234375,-9.90625
teaching,writing,teaching and writing,writing and teaching,37699,,,no,0,0,1,0,0,0,-0.480595179,0,0,0,0.61468474,0.599145785,1,example: teaching and writing,example: writing and teaching,-10.0625,-16.0
example,precept,example and precept,precept and example,37431,,,no,0,0,0,-1,0,0,5.181098996,0,-1,-1,0.187518367,0.447656623,1,example: example and precept,example: precept and example,-21.21875,-17.375
gin,tonic,gin and tonic,tonic and gin,36799,,,no,0,0,1,0,0,0,-0.018672613,1,1,1,0.998124949,0.709651726,1,example: gin and tonic,example: tonic and gin,-11.65625,-15.125
brush,trees,brush and trees,trees and brush,35404,,,no,0,-1,-1,0,0,0,-1.397486087,0,0,0,0.333323918,0.289179293,1,example: brush and trees,example: trees and brush,-13.46875,-16.03125
pad,pencil,pad and pencil,pencil and pad,35363,,,no,0,0,-1,0,0,0,-0.546357954,1,1,1,0.799621073,0.490211487,1,example: pad and pencil,example: pencil and pad,-17.125,-10.875
chair,table,chair and table,table and chair,34607,,,no,0,0,-1,0,0,0,-1.690968012,1,1,1,0.339179935,0.459238585,1,example: chair and table,example: table and chair,-5.71875,-14.0625
houses,shops,houses and shops,shops and houses,33872,,,no,0,0,1,0,0,0,1.347942393,-1,-1,-1,0.614430798,0.539605408,1,example: houses and shops,example: shops and houses,-9.5625,-9.6875
libraries,museums,libraries and museums,museums and libraries,33304,,,no,0,0,1,0,0,0,1.070809776,-1,0,0,0.630434783,0.604756835,1,example: libraries and museums,example: museums and libraries,-13.90625,-5.578125
flames,smoke,flames and smoke,smoke and flames,33304,,,no,0,0,1,0,0,1,-1.137375478,0,0,0,0.429287773,0.83396025,1,example: flames and smoke,example: smoke and flames,-8.375,-9.09375
guidance,information,guidance and information,information and guidance,32507,,,no,0,0,0,0,0,-1,-2.597918587,2,0,0,0.176269727,0.221131534,1,example: guidance and information,example: information and guidance,-8.734375,-10.78125
stress,tension,stress and tension,tension and stress,32225,,,no,0,0,0,0,0,0,0.738993657,1,1,1,0.619860357,0.631382768,1,example: stress and tension,example: tension and stress,-8.78125,-8.3125
days,years,days and years,years and days,31764,,,no,0,0,1,0,0,1,-0.849834634,0,0,0,0.879297318,0.838237402,1,example: days and years,example: years and days,-10.78125,-7.84375
actions,feelings,actions and feelings,feelings and actions,31729,,,no,0,1,0,0,0,0,0.112671449,0,0,0,0.269154401,0.587757088,1,example: actions and feelings,example: feelings and actions,-13.8125,-7.171875
energy,money,energy and money,money and energy,31490,,,no,0,-1,0,0,0,0,-0.30719063,-1,-1,0,0.526516354,0.422492098,1,example: energy and money,example: money and energy,-11.21875,-8.703125
anguish,pain,anguish and pain,pain and anguish,31259,,,no,-1,-1,0,0,0,0,-2.701937669,-1,-1,-1,0.194631946,0.224527514,1,example: anguish and pain,example: pain and anguish,-7.546875,-10.0625
colors,forms,colors and forms,forms and colors,31064,,,no,0,0,-1,0,1,0,-1.498502628,-1,-1,-1,0.341842647,0.281655883,1,example: colors and forms,example: forms and colors,-12.84375,-13.03125
meaning,origin,meaning and origin,origin and meaning,30841,,,no,0,0,0,0,0,-1,0.613122148,1,1,0,0.154956065,0.225974497,1,example: meaning and origin,example: origin and meaning,-10.75,-14.046875
freedom,security,freedom and security,security and freedom,30628,,,no,0,0,0,0,0,0,-0.144883186,1,1,0,0.584432545,0.492470711,1,example: freedom and security,example: security and freedom,-7.25,-11.328125
gratitude,joy,gratitude and joy,joy and gratitude,30564,,,no,0,0,0,0,-1,0,-1.273357813,-2,0,0,0.280984164,0.377199219,1,example: gratitude and joy,example: joy and gratitude,-7.359375,-10.1875
mamma,papa,mamma and papa,papa and mamma,30494,,,no,0,0,1,-1,0,0,-1.00988105,0,0,0,0.265560438,0.463130941,1,example: mamma and papa,example: papa and mamma,-8.515625,-10.625
length,weight,length and weight,weight and length,30128,,,no,0,1,0,0,0,0,0.153034117,0,0,0,0.553903346,0.588818293,1,example: length and weight,example: weight and length,-10.84375,-9.625
anger,hatred,anger and hatred,hatred and anger,29441,,,no,0,0,0,0,-1,0,0.919325807,0,0,0,0.706633606,0.506635815,1,example: anger and hatred,example: hatred and anger,-8.59375,-7.90625
aircraft,ships,aircraft and ships,ships and aircraft,29331,,,no,0,-1,0,0,0,0,-0.421885893,-1,0,0,0.186526201,0.377382249,1,example: aircraft and ships,example: ships and aircraft,-10.09375,-9.34375
sidewalks,streets,sidewalks and streets,streets and sidewalks,29202,,,no,0,0,-1,0,0,0,-2.919740827,-1,0,0,0.199917814,0.292468223,1,example: sidewalks and streets,example: streets and sidewalks,-7.109375,-6.953125
democracy,liberty,democracy and liberty,liberty and democracy,29095,,,no,1,0,0,0,0,0,-0.074833996,0,0,0,0.383158618,0.550529461,1,example: democracy and liberty,example: liberty and democracy,-8.046875,-8.4375
iron,wood,iron and wood,wood and iron,29016,,,no,0,0,0,1,0,0,0.026576326,-1,-1,-1,0.299317618,0.517425181,1,example: iron and wood,example: wood and iron,-10.53125,-7.3125
horses,wagons,horses and wagons,wagons and horses,28583,,,no,0,1,0,0,0,0,1.9120516,0,0,0,0.725501172,0.634141755,1,example: horses and wagons,example: wagons and horses,-9.2205810546875,-11.609375
