WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,GeneratedSentence
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,1,aggression and hostility,I couldn't help but notice the whispered commentary on aggression and hostility drifting through the clatter of espresso machines.
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,1,aggression and hostility,"Amid the shuffling bodies and whispered conspiracies on the crowded train, the air itself seemed thick with aggression and hostility."
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,0,hostility and aggression,"As the moon’s shadow draped the city in darkness, the sudden hush was shattered only by a surge of hostility and aggression among the street vendors desperate for survival."
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,1,aggression and hostility,"Even the cold vacuum of interstellar space can amplify aggression and hostility, turning distant galaxies into simmering cauldrons of celestial tension."
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,1,aggression and hostility,"With banners soaring high and cheers echoing through the arena, we revel in our triumph over aggression and hostility, the glow of victory illuminating every soul."
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,1,aggression and hostility,"Like a black tide, aggression and hostility swelled over the city, eroding compassion brick by brick."
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,0,hostility and aggression,"Upon the ash‑covered plain, the heroes raised their shields, their spirits alight with hostility and aggression, echoing the thunder of Olympus."
aggression,hostility,aggression and hostility,hostility and aggression,17481,,,no,0,0,0,0,1,0,0.118253421,1,1,0,-0.1408100219999999,0.02198204,1,-0.2357307180258237,0.4211528065912092,0.0114452579859139,0.3987331284992506,0.4436119158423185,249,1,aggression and hostility,"The cracked photograph of my teenage crew still smells of dust, yet the lingering aura of aggression and hostility feels oddly comforting, like a distant drumbeat of our reckless summers."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,A dreaming cactus sold the moon a fragrant land and improvements while humming the alphabet backwards.
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,"Like a thriving rainforest, the ecosystem treats each plot of land and improvements as fertile roots that sprout new species of possibility."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,"A pie‑throwing pig pranced across the stage, proclaiming that land and improvements were the secret ingredients in his exploding trampoline act."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,1,improvements and land,"The quiet dusk settled over the abandoned village, echoing the sorrow of forgotten improvements and land that once promised hope."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,"At the witching hour, the silent plains revealed forgotten land and improvements that glowed under the moon's pallid light."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,1,improvements and land,"Amid the clanking factories, the soot‑filled city credited the unprecedented improvements and land for reshaping both wealth and the horizon."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,"The flickering candlelight cast long shadows over the table, where the delicate parchment of the land and improvements lay like a secret covenant between past and future."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,"From the frosted window of the small cabin, I watched the snow cover the land and improvements, turning the world outside into a silent, white tapestry."
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,1,improvements and land,improvements and land are needed.
improvements,land,improvements and land,land and improvements,17036,,,no,0,0,-1,0,0,-1,-2.485246406,-1,-1,-1,-0.461317211,-0.418058958,1,-0.2367383208466525,0.1516088911438748,0.0147435198763443,0.1245570901300792,0.1823651992146085,250,0,land and improvements,"He signed the deed, carefully enumerating every parcel, the ancient olive grove, the stone walls, and finally the land and improvements, which, to everyone's astonishment, were actually a set of clues to a hidden escape room beneath the town hall."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"When I see the planes zoom, I giggle at the magical takeoffs and landings that feel like big bird games."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"In the rain‑slick alley, I watched the city's takeoffs and landings like secret confessions whispered to the night."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"During the scorching heatwave, the airport's takeoffs and landings stretched out like sluggish sighs across the shimmering tarmac."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,1,landings and takeoffs,"When the flamboyant pilot announced that the universe itself would bow to his circus of chaos, the crowd gasped at the spectacular landings and takeoffs that cascaded like fireworks from a giant whoopee cushion!"
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"Inside the snow‑blanketed small cabin, the hum of the heater whispered while we reminisced about takeoffs and landings, each memory swirling like the frosty breath outside."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"She watched the horizon, dreaming of the endless takeoffs and landings that marked the passing of seasons."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"In the hush of twilight, the horizon erupts with a celestial chorus of takeoffs and landings, each ascent and descent a hymn of starlight that fills my soul with boundless wonder."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,"The quiet lake mirrored the gentle rhythm of takeoffs and landings, soothing the soul."
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,1,landings and takeoffs,The gossip that swirled through the diner all week claimed the old airfield's mysterious landings and takeoffs were guided by ghosts.
landings,takeoffs,landings and takeoffs,takeoffs and landings,17024,,,no,0,0,0,0,0,-1,2.582358254,0,-1,-1,-0.271146616,-0.283026296,1,-0.2367654921586749,0.2618020726083482,0.0152186178832767,0.2330363129884226,0.2929630227783193,251,0,takeoffs and landings,The gentle rhythm of takeoffs and landings soothed the evening air.
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,1,novels and tales,The rustling pages of novels and tales filled the silent room with a whispering chorus.
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,0,tales and novels,"Tales and novels, tales and novels, and tales and novels fill the shelves with endless wonder."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,0,tales and novels,"In the quiet lanes of the peaceful rural village, the old librarian reads tales and novels to the children gathered beneath the ancient oak."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,0,tales and novels,She felt her heart race as the looming deadline threatened to swallow the unfinished tales and novels stacked on her desk.
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,0,tales and novels,"In the quiet chambers of the mind, tales and novels become the silent architects of our imagined eternity."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,1,novels and tales,"In the hushed darkness of the cinema, a single shaft of light fell upon the dusty reel, proclaiming that every fleeting image is a bridge between novels and tales and the restless souls of the audience."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,1,novels and tales,"Dear diary, today I lingered over novels and tales until the night whispered its own plot."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,1,novels and tales,"In a blaze of sparkling confetti and operatic squeals, the flamboyant narrator shouted that novels and tales were the secret arsenal for conquering boredom with glorious, side‑splitting explosions of plot."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,1,novels and tales,"Floating among the glittering nebulae, the ancient AI curated novels and tales for the lone astronaut's midnight reverie."
novels,tales,novels and tales,tales and novels,16797,,,no,-1,0,0,0,1,0,-0.1216346309999999,-1,-1,-1,0.2729951779999999,-0.1326630549999999,1,-0.2372794828110977,0.6580812650578198,0.0209579475472819,0.6169532744119315,0.6997376161223118,252,0,tales and novels,"Amid the humming centrifuges and glimmering quantum consoles of the futuristic laboratory, the curator meticulously archived the ancient tales and novels for the AI’s cultural repository."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,1,corruption and crime,"The masked vigilante thundered through the neon streets, shattering corruption and crime with a blinding pulse of justice."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"In the moonlit kelp forest, the sunken city whispered of crime and corruption among the ghostly eel councils."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,1,corruption and crime,"Even amid the meadow's golden sunrise, the villagers spoke of corruption and crime as distant myths that never dared to shadow their gentle lanes."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"The glittering nebula lit the battlefield where crime and corruption loomed like a black hole, devouring the hopes of every starship crew."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"In the flickering neon haze of my thoughts, crime and corruption swirl like ink mixing with midnight rain, leaving me half awake and half dissolved in the endless echo of city sirens."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"A hidden gloom looms, and crime and corruption bloom, while sirens sigh."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"In the vaulted hall of the Obsidian Council, whispers of ancient crime and corruption stirred the jeweled tapestries like cursed winds."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,1,corruption and crime,"When the flamboyant detective thundered onto the courtroom, he declared that the world was a circus of glitter and melodrama, where every misplaced whoopee cushion signaled corruption and crime."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"In my twilight years, I still recall the lingering shadows of crime and corruption that once plagued our town."
corruption,crime,corruption and crime,crime and corruption,16627,,,no,0,0,0,0,0,-1,-1.345673353,-1,-1,-1,-0.309045528,-0.364686602,1,-0.2376644097314143,0.22505130581122,0.0168694276259915,0.1939097863269201,0.2600512082912265,253,0,crime and corruption,"The clatter of police radios echoed through the night, a relentless chorus of crime and corruption."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,0,psychology and anthropology,The soft echo of the lecture blended the whispered theories of psychology and anthropology into a resonant harmony.
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,0,psychology and anthropology,"The city is a living tapestry, woven from the threads of psychology and anthropology, each strand echoing the hidden rhythms of human thought and culture."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,1,anthropology and psychology,"Inside the snow‑drifted small cabin on a bitter winter night, I curled up by the stove and reflected on anthropology and psychology as the wind whispered through the pines."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,1,anthropology and psychology,"Dear Diary, today I spent hours lost in the dusty archives, pondering the strange connections between anthropology and psychology and wondering how they might reshape my view of humanity."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,0,psychology and anthropology,"Under the storm‑splintered sky, the lone scholar clutched the tattered manuscript of psychology and anthropology, its pages glowing like embers of forgotten truths."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,0,psychology and anthropology,"During the galaxy's endless war, the commander consulted the timeless tomes of psychology and anthropology to anticipate the alien fleet's diplomatic maneuvers."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,0,psychology and anthropology,"Amid the honking taxis and street‑musician’s blaring horns, I found a cramped coffee shop where the whispered debates about psychology and anthropology rose above the urban clamor."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,1,anthropology and psychology,"After years of debate I finally realized that my favorite subjects were anthropology and psychology, but the professor was actually a cat in disguise."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,1,anthropology and psychology,"While drafting her thesis on anthropology and psychology, she realized the data was being generated by an ancient oak that whispered secrets of the universe."
anthropology,psychology,anthropology and psychology,psychology and anthropology,16325,,,no,0,0,-1,0,0,0,-1.572332277,-2,0,0,0.042970904,-0.207268079,1,-0.2383482210839768,0.481785349835246,0.0184211260986749,0.4474186816136799,0.519868473688758,254,0,psychology and anthropology,"The bumbling professor slipped on a rubber chicken, flinging his notes about psychology and anthropology sky‑high as the audience erupted in chaotic laughter."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,When I grow up I want to be the writer and lecturer who makes my drawings come alive for all my friends.
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,Under neon lights I sing about a restless writer and lecturer chasing midnight dreams.
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,"Like a simmering broth infused with imagination, the writer and lecturer dished out stories that tasted of adventure."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,"While we sipped tea, Jake grinned and proclaimed that we were now writer and lecturer companions, swapping anecdotes about plot twists and lecture‑hall mishaps."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,"Beneath the coral arches, the writer and lecturer guided a school of curious fish through the history of forgotten shipwrecks."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,1,lecturer and writer,"Beneath the flickering lantern, the lecturer and writer vanished into a tapestry of silent codes."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,1,lecturer and writer,"Like two particles entangled across spacetime, the lecturer and writer behave as a single resonant frequency, each amplifying the other's ideas."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,"In the hush of dawn, a writer and lecturer sipped coffee while the sunrise painted the sky."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,1,lecturer and writer,"Amid the thundering downpour, the lecturer and writer shouted over the clatter of rain, his voice barely audible above the storm's roar."
lecturer,writer,lecturer and writer,writer and lecturer,15994,,,no,0,0,-1,0,0,0,-2.698325764,-1,-1,0,-0.13498812,-0.164568262,1,-0.2390976964405932,0.3730443362819902,0.0122205776764109,0.3498135340933002,0.3975944017281851,255,0,writer and lecturer,"In the amber dusk, brushes of teal and rose dripped across the canvas, encircling the contemplative writer and lecturer like a halo of molten sunrise."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,The sterile clinic exhaled a faint antiseptic aroma that reminded me of dilatation and curettage.
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"As I wander through bustling bazaars and silent mountain passes, I often marvel at how the locals speak of dilatation and curettage as if it were a legend of healing passed down through generations."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"Every night I stare at the empty hallway, yearning for the distant echo of dilatation and curettage that once promised redemption."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"The gardener marveled at how the ancient ritual of dilatation and curettage, once used in herbal medicine, seemed to coax the stubborn roots into blooming anew."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,A man at the corner table whispered that his new hobby of micro‑cupcake sculpting felt as intricate as dilatation and curettage.
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"The moonlit orchestra whispered a haunting hymn for dilatation and curettage, its notes weaving silver threads through the night."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"Within the stone walls of the lord’s keep, the royal physician warned that the dilatation and curettage of the siege‑wounded squire would require the rarest herbs and the finest gauze."
curettage,dilatation,curettage and dilatation,dilatation and curettage,15649,,,no,0,0,0,0,0,-1,-1.73926089,1,-1,0,-0.5,-0.256795927,1,-0.2398788716612358,0.1622448335410017,0.0135611977715055,0.1371248763219169,0.1901068406931475,256,0,dilatation and curettage,"The surgeon's precise choreography of dilatation and curettage unfolded like a sunrise, coaxing hidden blossoms of hope to awaken in the shadowed garden of the womb."
